iso,region,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,area_ha_total,percentage_adjusted
LBR,Liberia,2003,21604.81357,9841134.44,9632000,0.224302467
LBR,Liberia,2004,6233.559719,2905430.119,9632000,0.06471719
LBR,Liberia,2005,11323.80671,5217168.724,9632000,0.117564438
LBR,Liberia,2006,36221.24298,17080416.24,9632000,0.376051111
LBR,Liberia,2007,44282.08228,21555199.31,9632000,0.459739226
LBR,Liberia,2008,36172.38479,17732431.71,9632000,0.375543862
LBR,Liberia,2009,75135.89504,37370293.83,9632000,0.780065355
LBR,Liberia,2010,20357.66583,10461287.97,9632000,0.211354504
LBR,Liberia,2011,34444.33602,17223500.06,9632000,0.357603156
LBR,Liberia,2012,72113.9399,36303190.16,9632000,0.748691237
LBR,Liberia,2013,155535.7698,80098418.82,9632000,1.614781664
LBR,Liberia,2014,164048.5814,85611258.89,9632000,1.703162182
LBR,Liberia,2015,186009.8987,99527051.31,9632000,1.931165892
LBR,Liberia,2016,168585.9701,92465103.28,9632000,1.750269623
LBR,Liberia,2017,203292.0351,113042376.8,9632000,2.110590065
LBR,Liberia,2018,204932.5448,115069112.6,9632000,2.127621935
LBR,Liberia,2019,171765.1598,99784412.66,9632000,1.783276161
LBR,Liberia,2020,220121.3662,130213715.5,9632000,2.285313187
LBY,Libya,2001,17.15270152,3224.936839,175954000,9.7484E-06
LBY,Libya,2002,40.24566353,5461.505655,175954000,2.28728E-05
LBY,Libya,2003,25.26571737,4495.57738,175954000,1.43593E-05
LBY,Libya,2004,10.26316376,1964.493382,175954000,5.83287E-06
LBY,Libya,2005,21.82575351,4189.176794,175954000,1.24042E-05
LBY,Libya,2006,16.30246551,3363.976411,175954000,9.26519E-06
LBY,Libya,2007,4.290915298,879.6362979,175954000,2.43866E-06
LBY,Libya,2008,5.719577115,1175.82565,175954000,3.25061E-06
LBY,Libya,2009,5.523105195,1149.635605,175954000,3.13895E-06
LBY,Libya,2010,9.414285433,1998.762693,175954000,5.35042E-06
LBY,Libya,2011,9.487611197,2131.296698,175954000,5.3921E-06
LBY,Libya,2012,4.934646581,1055.061851,175954000,2.80451E-06
LBY,Libya,2013,81.29858731,9427.002602,175954000,4.62045E-05
LBY,Libya,2014,4.413913848,910.5275958,175954000,2.50856E-06
LBY,Libya,2015,0.19478585,34.93632989,175954000,1.10703E-07
LBY,Libya,2016,0.519489631,113.4326793,175954000,2.95242E-07
LBY,Libya,2017,10.45294938,2501.526558,175954000,5.94073E-06
LBY,Libya,2018,2.922318866,683.3378315,175954000,1.66084E-06
LBY,Libya,2019,2.144342642,494.1795483,175954000,1.2187E-06
LBY,Libya,2020,0.780901056,179.9778557,175954000,4.4381E-07
LIE,Liechtenstein,2001,3.423943212,1650.511809,16000,0.021399645
LIE,Liechtenstein,2004,9.430858215,4724.741998,16000,0.058942864
LIE,Liechtenstein,2005,5.532249858,2607.555326,16000,0.034576562
LIE,Liechtenstein,2006,11.59810537,5399.010616,16000,0.072488159
LIE,Liechtenstein,2007,8.433932017,4734.545768,16000,0.052712075
LIE,Liechtenstein,2008,8.851673785,5141.484754,16000,0.055322961
LIE,Liechtenstein,2009,4.687999058,2554.214456,16000,0.029299994
LIE,Liechtenstein,2010,2.791921383,1621.46129,16000,0.017449509
LIE,Liechtenstein,2011,1.84293668,1098.242733,16000,0.011518354
LIE,Liechtenstein,2012,3.845795911,2149.431373,16000,0.024036224
LIE,Liechtenstein,2013,1.949117049,1132.462696,16000,0.012181982
LIE,Liechtenstein,2014,2.898631661,1636.983658,16000,0.018116448
LIE,Liechtenstein,2015,1.317510179,821.7369197,16000,0.008234439
LIE,Liechtenstein,2016,5.163633093,3233.916344,16000,0.032272707
LIE,Liechtenstein,2017,4.057775238,2517.544474,16000,0.025361095
LIE,Liechtenstein,2018,6.535024898,3675.560301,16000,0.040843906
LIE,Liechtenstein,2019,11.54441022,7389.216566,16000,0.072152564
LIE,Liechtenstein,2020,3.214497264,2193.055075,16000,0.020090608
LTU,Lithuania,2001,7961.687395,2101634.279,6263000,0.127122583
LTU,Lithuania,2002,10344.83819,2754494.174,6263000,0.165173849
LTU,Lithuania,2003,8916.009263,2440584.244,6263000,0.142360039
LTU,Lithuania,2004,13100.96703,3672501.962,6263000,0.209180377
LTU,Lithuania,2005,20384.54333,5792159.848,6263000,0.325475704
LTU,Lithuania,2006,17449.72687,5119643.131,6263000,0.278616108
LTU,Lithuania,2007,16036.74941,4888809.728,6263000,0.256055395
LTU,Lithuania,2008,15203.36586,4728438.769,6263000,0.242748936
LTU,Lithuania,2009,14407.62948,4553225.502,6263000,0.230043581
LTU,Lithuania,2010,21666.89043,7022169.682,6263000,0.34595067
LTU,Lithuania,2011,21735.15551,7492079.611,6263000,0.347040644
LTU,Lithuania,2012,17602.90056,5972426.213,6263000,0.2810618
LTU,Lithuania,2013,13922.77664,4771163.213,6263000,0.222302038
LTU,Lithuania,2014,15972.31869,5549628.357,6263000,0.255026644
LTU,Lithuania,2015,15794.33939,5634608.79,6263000,0.252184886
LTU,Lithuania,2016,25531.68712,9109719.972,6263000,0.407659063
LTU,Lithuania,2017,25803.69264,9456163.83,6263000,0.412002118
LTU,Lithuania,2018,19749.62219,7462790.813,6263000,0.315338052
LTU,Lithuania,2019,24565.24756,9349698.923,6263000,0.392228126
LTU,Lithuania,2020,22970.48387,8904267.921,6263000,0.366764871
LUX,Luxembourg,2001,68.60969197,31155.1017,243000,0.028234441
LUX,Luxembourg,2002,90.45691516,44276.72897,243000,0.037225068
LUX,Luxembourg,2003,103.4199707,50240.61602,243000,0.042559659
LUX,Luxembourg,2004,311.4913424,155913.1013,243000,0.128185738
LUX,Luxembourg,2005,67.94917344,34295.22486,243000,0.027962623
LUX,Luxembourg,2006,365.9888042,188450.4686,243000,0.150612677
LUX,Luxembourg,2007,502.2325747,265466.7934,243000,0.206680072
LUX,Luxembourg,2008,983.5287603,530020.0923,243000,0.404744346
LUX,Luxembourg,2009,216.4001089,117122.5025,243000,0.089053543
LUX,Luxembourg,2010,880.4352557,494887.2679,243000,0.362319035
LUX,Luxembourg,2011,447.8086715,254347.0538,243000,0.184283404
LUX,Luxembourg,2012,444.2894553,257769.9378,243000,0.182835167
LUX,Luxembourg,2013,347.9872372,199211.3098,243000,0.143204624
LUX,Luxembourg,2014,429.5510986,256614.7311,243000,0.176769999
LUX,Luxembourg,2015,327.4653115,196616.1776,243000,0.134759387
LUX,Luxembourg,2016,520.6800895,313937.1026,243000,0.214271642
LUX,Luxembourg,2017,412.6665366,246868.3154,243000,0.16982162
LUX,Luxembourg,2018,457.7822997,280635.4088,243000,0.188387778
LUX,Luxembourg,2019,509.1976551,315074.6783,243000,0.20954636
LUX,Luxembourg,2020,654.6687526,416839.3262,243000,0.269411009
MDG,Madagascar,2001,86956.8327,41335858.26,58180000,0.149461727
MDG,Madagascar,2002,89317.51419,42296799.7,58180000,0.153519275
MDG,Madagascar,2003,84247.95977,37507277.63,58180000,0.144805706
MDG,Madagascar,2004,81845.25203,39401560.9,58180000,0.140675923
MDG,Madagascar,2005,93628.14996,42858497.4,58180000,0.160928412
MDG,Madagascar,2006,71034.03766,28242818.21,58180000,0.122093568
MDG,Madagascar,2007,188580.0889,88489286.41,58180000,0.324132157
MDG,Madagascar,2008,123502.2673,55750510.54,58180000,0.212276156
MDG,Madagascar,2009,136536.7714,65026078.03,58180000,0.23467991
MDG,Madagascar,2010,107218.8916,49067474.31,58180000,0.184288229
MDG,Madagascar,2011,162323.482,81491906.62,58180000,0.279002204
MDG,Madagascar,2012,128468.1628,61009589.86,58180000,0.220811555
MDG,Madagascar,2013,299350.3244,150581872.2,58180000,0.514524449
MDG,Madagascar,2014,416682.183,196958173.2,58180000,0.716194883
MDG,Madagascar,2015,301788.6583,149822892,58180000,0.518715466
MDG,Madagascar,2016,383655.625,197915319.5,58180000,0.659428713
MDG,Madagascar,2017,510356.8561,255498946.2,58180000,0.877203259
MDG,Madagascar,2018,366619.9362,185805977.6,58180000,0.630147707
MDG,Madagascar,2019,254242.7373,124549298.4,58180000,0.436993361
MDG,Madagascar,2020,241112.0786,125424122,58180000,0.414424336
MWI,Malawi,2001,2488.28077,889303.0236,9428000,0.026392456
MWI,Malawi,2002,4189.572628,1593948.369,9428000,0.044437554
MWI,Malawi,2003,7112.996717,2593056.198,9428000,0.075445447
MWI,Malawi,2004,5712.450872,2050441.712,9428000,0.060590272
MWI,Malawi,2005,9445.008719,3133565.781,9428000,0.100180406
MWI,Malawi,2006,5563.048996,2238181.678,9428000,0.059005611
MWI,Malawi,2007,7494.461042,2862262.173,9428000,0.079491526
MWI,Malawi,2008,9724.433224,3645965.916,9428000,0.103144179
MWI,Malawi,2009,4030.387954,1452367.46,9428000,0.04274913
MWI,Malawi,2010,3981.955543,1415090.938,9428000,0.042235422
MWI,Malawi,2011,8216.209944,3405584.532,9428000,0.087146902
MWI,Malawi,2012,12173.04707,5420073.442,9428000,0.1291159
MWI,Malawi,2013,10562.32145,4283536.465,9428000,0.112031411
MWI,Malawi,2014,18587.04267,8064265.776,9428000,0.197147249
MWI,Malawi,2015,10785.17999,4479823.517,9428000,0.114395206
MWI,Malawi,2016,13509.33156,5469152.629,9428000,0.143289474
MWI,Malawi,2017,15307.69408,6066918.835,9428000,0.162364171
MWI,Malawi,2018,15487.12801,6146618.3,9428000,0.164267374
MWI,Malawi,2019,12134.42215,4954474.147,9428000,0.128706217
MWI,Malawi,2020,16067.71657,6489100.629,9428000,0.170425505
MYS,Malaysia,2001,332497.4245,129339105.8,32855000,1.012014684
MYS,Malaysia,2002,312553.7873,139186214.3,32855000,0.951312699
MYS,Malaysia,2003,183911.2165,105458882.6,32855000,0.559766296
MYS,Malaysia,2004,351801.5405,197276334,32855000,1.070770173
MYS,Malaysia,2005,375419.863,220633411.5,32855000,1.142656713
MYS,Malaysia,2006,333901.3949,203920541.7,32855000,1.016287916
MYS,Malaysia,2007,405158.5125,264862084.9,32855000,1.233171549
MYS,Malaysia,2008,367972.3269,241558305.2,32855000,1.11998882
MYS,Malaysia,2009,622780.3721,432199096.5,32855000,1.895542146
MYS,Malaysia,2010,430607.479,258052905.9,32855000,1.310629977
MYS,Malaysia,2011,463078.372,296257529.5,32855000,1.40946088
MYS,Malaysia,2012,628171.0443,400755376.7,32855000,1.91194961
MYS,Malaysia,2013,333221.1538,187778350.4,32855000,1.014217482
MYS,Malaysia,2014,645779.1168,369241308,32855000,1.965542891
MYS,Malaysia,2015,454345.0341,254376073.5,32855000,1.382879422
MYS,Malaysia,2016,565249.1818,307570050.2,32855000,1.720435799
MYS,Malaysia,2017,483416.1086,255487400.9,32855000,1.471362376
MYS,Malaysia,2018,437984.518,226437975,32855000,1.333083299
MYS,Malaysia,2019,395367.2182,200227242.7,32855000,1.203370014
MYS,Malaysia,2020,268721.4917,131994049.1,32855000,0.81790136
MDV,Maldives,2001,4.743487262,360.5123348,30000,0.015811624
MDV,Maldives,2002,4.588154946,128.6196796,30000,0.01529385
MDV,Maldives,2003,2.142708274,29.78688272,30000,0.007142361
MDV,Maldives,2004,2.372010473,204.4817364,30000,0.007906702
MDV,Maldives,2005,3.597419443,185.1842348,30000,0.011991398
MDV,Maldives,2006,3.906378081,140.5556431,30000,0.01302126
MDV,Maldives,2007,6.1934676,207.3799285,30000,0.020644892
MDV,Maldives,2008,6.652925154,86.76954856,30000,0.022176417
MDV,Maldives,2009,5.125170641,216.3273839,30000,0.017083902
MDV,Maldives,2010,3.135726146,108.0385651,30000,0.01045242
MDV,Maldives,2011,10.56215889,416.0958545,30000,0.035207196
MDV,Maldives,2012,2.450743201,85.80434409,30000,0.008169144
MDV,Maldives,2013,3.975830698,107.2646208,30000,0.013252769
MDV,Maldives,2014,3.133582414,25.73013131,30000,0.010445275
MLI,Mali,2001,347.8706881,112495.0844,122019000,0.000285096
MLI,Mali,2002,175.2904428,52500.42985,122019000,0.000143658
MLI,Mali,2003,34.24351147,10906.76772,122019000,2.80641E-05
MLI,Mali,2004,153.3126343,45873.77566,122019000,0.000125647
MLI,Mali,2005,83.21800502,25532.775,122019000,6.82009E-05
MLI,Mali,2006,103.7089366,30383.50434,122019000,8.49941E-05
MLI,Mali,2007,125.0852239,37163.76402,122019000,0.000102513
MLI,Mali,2008,105.644876,32337.56102,122019000,8.65807E-05
MLI,Mali,2009,157.6952096,47708.98891,122019000,0.000129238
MLI,Mali,2010,53.89056149,16841.58579,122019000,4.41657E-05
MLI,Mali,2011,165.7856628,49653.66682,122019000,0.000135869
MLI,Mali,2012,78.92125095,24058.18906,122019000,6.46795E-05
MLI,Mali,2013,409.7811716,122173.6711,122019000,0.000335834
MLI,Mali,2014,270.3377479,81459.95383,122019000,0.000221554
MLI,Mali,2015,204.1535159,60848.38404,122019000,0.000167313
MLI,Mali,2016,204.828311,63047.3578,122019000,0.000167866
MLI,Mali,2017,331.9850058,102088.9221,122019000,0.000272076
MLI,Mali,2018,298.7991858,90376.61877,122019000,0.000244879
MLI,Mali,2019,210.7572368,64495.88771,122019000,0.000172725
MLI,Mali,2020,148.847412,46213.12467,122019000,0.000121987
MLT,Malta,2001,1.251912538,291.1405073,32000,0.003912227
MLT,Malta,2002,1.752961399,435.5994536,32000,0.005478004
MLT,Malta,2004,2.504050279,602.0885462,32000,0.007825157
MLT,Malta,2005,0.375244902,89.4952818,32000,0.00117264
MLT,Malta,2006,0.625885313,152.9780329,32000,0.001955892
MLT,Malta,2007,0.813837645,211.5579289,32000,0.002543243
MLT,Malta,2008,0.939207352,223.6445234,32000,0.002935023
MLT,Malta,2009,1.564504503,397.766281,32000,0.004889077
MLT,Malta,2010,0.626002233,159.9921162,32000,0.001956257
MLT,Malta,2011,1.438825873,392.3222908,32000,0.004496331
MLT,Malta,2012,0.313001362,75.98488133,32000,0.000978129
MLT,Malta,2013,0.250462234,69.20570748,32000,0.000782694
MLT,Malta,2017,0.125192663,31.53382077,32000,0.000391227
MTQ,Martinique,2001,192.9652483,90580.87498,,#DIV/0!
MTQ,Martinique,2002,48.86224871,24008.75665,,#DIV/0!
MTQ,Martinique,2003,288.4695298,144062.5352,,#DIV/0!
MTQ,Martinique,2004,166.9943681,83448.71296,,#DIV/0!
MTQ,Martinique,2005,204.773849,97565.38703,,#DIV/0!
MTQ,Martinique,2006,91.17823278,43229.99582,,#DIV/0!
MTQ,Martinique,2007,155.675143,79719.4987,,#DIV/0!
MTQ,Martinique,2008,278.1229154,138540.8176,,#DIV/0!
MTQ,Martinique,2009,199.2454057,102481.4285,,#DIV/0!
MTQ,Martinique,2010,75.36671357,40131.58939,,#DIV/0!
MTQ,Martinique,2011,152.9927397,80321.40902,,#DIV/0!
MTQ,Martinique,2012,308.425064,159978.0884,,#DIV/0!
MTQ,Martinique,2013,146.3594012,61645.02073,,#DIV/0!
MTQ,Martinique,2014,156.7177623,65914.16101,,#DIV/0!
MTQ,Martinique,2015,31.572052,14473.37337,,#DIV/0!
MTQ,Martinique,2016,26.05926788,11927.84023,,#DIV/0!
MTQ,Martinique,2017,115.6933339,54279.36829,,#DIV/0!
MTQ,Martinique,2018,51.24024817,24062.06446,,#DIV/0!
MTQ,Martinique,2019,60.54677783,28985.89457,,#DIV/0!
MTQ,Martinique,2020,65.09517641,32624.31113,,#DIV/0!
MRT,Mauritania,2001,31.83843537,7422.133729,103070000,3.08901E-05
MRT,Mauritania,2003,1.256266299,368.17946,103070000,1.21885E-06
MRT,Mauritania,2004,0.073707407,11.15536341,103070000,7.1512E-08
MRT,Mauritania,2005,0.073900905,11.65000807,103070000,7.16997E-08
MUS,Mauritius,2001,156.5813835,80936.92733,203000,0.077133686
MUS,Mauritius,2002,154.4299605,76895.38428,203000,0.076073872
MUS,Mauritius,2003,119.6302621,52287.35064,203000,0.058931164
MUS,Mauritius,2004,328.8277761,150700.3235,203000,0.161984126
MUS,Mauritius,2005,174.2112224,79525.97841,203000,0.085818336
MUS,Mauritius,2006,142.4874223,64050.96936,203000,0.070190848
MUS,Mauritius,2007,131.7104811,61117.98088,203000,0.06488201
MUS,Mauritius,2008,188.6357347,90425.27522,203000,0.092924007
MUS,Mauritius,2009,241.8571806,111664.6611,203000,0.119141468
MUS,Mauritius,2010,23.26746884,11489.71714,203000,0.011461807
MUS,Mauritius,2011,487.3194964,208243.1214,203000,0.240058865
MUS,Mauritius,2012,152.4702056,76759.43652,203000,0.075108476
MUS,Mauritius,2013,219.2703833,96813.66346,203000,0.108014967
MUS,Mauritius,2014,531.7519755,217793.2426,203000,0.261946786
MYT,Mayotte,2001,31.30269367,15518.43101,,#DIV/0!
MYT,Mayotte,2002,20.86919036,10832.76464,,#DIV/0!
MYT,Mayotte,2003,30.92584943,15026.80223,,#DIV/0!
MYT,Mayotte,2004,5.104813809,2124.014238,,#DIV/0!
MYT,Mayotte,2005,34.30775129,16203.56122,,#DIV/0!
MYT,Mayotte,2006,41.58675274,20455.83774,,#DIV/0!
MYT,Mayotte,2007,20.04483602,10466.17324,,#DIV/0!
MYT,Mayotte,2008,42.7912339,22028.396,,#DIV/0!
MYT,Mayotte,2009,5.704664285,2795.196788,,#DIV/0!
MYT,Mayotte,2010,31.90512951,15571.52389,,#DIV/0!
MYT,Mayotte,2011,2.327297514,1005.17693,,#DIV/0!
MYT,Mayotte,2012,131.0511807,61471.35084,,#DIV/0!
MYT,Mayotte,2013,327.565717,148603.0519,,#DIV/0!
MYT,Mayotte,2014,1150.41332,507417.1936,,#DIV/0!
MYT,Mayotte,2015,18.08987841,7970.477854,,#DIV/0!
MYT,Mayotte,2016,83.46931421,37786.69404,,#DIV/0!
MYT,Mayotte,2017,44.36385522,21332.31713,,#DIV/0!
MYT,Mayotte,2018,72.5835049,37327.65461,,#DIV/0!
MYT,Mayotte,2019,34.90639032,17102.20567,,#DIV/0!
MYT,Mayotte,2020,166.7884906,83557.56022,,#DIV/0!
MEX,Mexico,2001,158302.9885,49256828.76,194395000,0.081433673
MEX,Mexico,2002,158834.1254,49897352.04,194395000,0.081706899
MEX,Mexico,2003,152559.2962,48140529.58,194395000,0.078479023
MEX,Mexico,2004,169841.4503,55047884.7,194395000,0.087369248
MEX,Mexico,2005,206855.7161,69617296.4,194395000,0.106409998
MEX,Mexico,2006,179043.6659,61151855.53,194395000,0.09210302
MEX,Mexico,2007,218600.7542,78494752.77,194395000,0.11245184
MEX,Mexico,2008,184377.2476,66258913.83,194395000,0.094846703
MEX,Mexico,2009,281232.4493,99932046.26,194395000,0.144670619
MEX,Mexico,2010,166728.9135,63097747.5,194395000,0.085768108
MEX,Mexico,2011,186771.2996,71418353.14,194395000,0.096078243
MEX,Mexico,2012,174753.0638,67519875.95,194395000,0.089895863
MEX,Mexico,2013,219047.8266,88335167.07,194395000,0.112681821
MEX,Mexico,2014,170749.7738,71898528.49,194395000,0.087836505
MEX,Mexico,2015,197650.8808,84771392.55,194395000,0.101674879
MEX,Mexico,2016,274182.5821,122122520.7,194395000,0.141044051
MEX,Mexico,2017,298787.5381,133208235.2,194395000,0.153701246
MEX,Mexico,2018,267150.7211,119748229.6,194395000,0.137426745
MEX,Mexico,2019,327437.7833,154133616,194395000,0.168439406
MEX,Mexico,2020,299526.2896,137239454.6,194395000,0.154081272
MDA,Moldova,2001,146.6880607,34554.6074,3288530,0.004460597
MDA,Moldova,2002,229.7964207,58872.50521,3288530,0.006987816
MDA,Moldova,2003,100.5993463,26038.81279,3288530,0.003059098
MDA,Moldova,2004,264.0361809,67248.40556,3288530,0.008029003
MDA,Moldova,2005,109.776083,29491.7069,3288530,0.003338151
MDA,Moldova,2006,173.201521,48397.89325,3288530,0.005266837
MDA,Moldova,2007,236.2628222,64199.88984,3288530,0.007184451
MDA,Moldova,2008,135.1053107,39160.33536,3288530,0.00410838
MDA,Moldova,2009,187.7122692,53873.3126,3288530,0.005708091
MDA,Moldova,2010,176.751139,52738.76768,3288530,0.005374777
MDA,Moldova,2011,186.8124952,54064.12992,3288530,0.00568073
MDA,Moldova,2012,1771.532315,510562.3017,3288530,0.053870037
MDA,Moldova,2013,167.3453442,50398.95799,3288530,0.005088758
MDA,Moldova,2014,363.134004,113460.035,3288530,0.011042442
MDA,Moldova,2015,495.7353512,158814.4508,3288530,0.015074679
MDA,Moldova,2016,833.480387,261849.7385,3288530,0.025345075
MDA,Moldova,2017,1092.37954,346351.161,3288530,0.033217868
MDA,Moldova,2018,861.5862956,288819.4081,3288530,0.02619974
MDA,Moldova,2019,817.2113223,274035.5293,3288530,0.024850353
MDA,Moldova,2020,1413.631173,479945.3753,3288530,0.04298672
MNG,Mongolia,2001,21056.72264,4681635.985,155725500,0.013521692
MNG,Mongolia,2002,18728.01995,3031456.579,155725500,0.012026303
MNG,Mongolia,2003,38433.831,6117689.579,155725500,0.024680499
MNG,Mongolia,2004,53302.97359,10188468.32,155725500,0.034228802
MNG,Mongolia,2005,7466.82574,1625938.033,155725500,0.004794864
MNG,Mongolia,2006,13249.21445,2941219.149,155725500,0.008508057
MNG,Mongolia,2007,48081.70457,7921642.021,155725500,0.030875935
MNG,Mongolia,2008,56001.45858,10111546.13,155725500,0.03596165
MNG,Mongolia,2009,81792.55041,13180231.06,155725500,0.052523543
MNG,Mongolia,2010,8764.403873,1808288.369,155725500,0.005628111
MNG,Mongolia,2011,3550.509212,864875.4098,155725500,0.002279979
MNG,Mongolia,2012,34640.34114,4617131.797,155725500,0.022244489
MNG,Mongolia,2013,628.7988744,132590.3713,155725500,0.000403787
MNG,Mongolia,2014,522.6742498,129239.9416,155725500,0.000335638
MNG,Mongolia,2015,7145.278874,1083118.037,155725500,0.004588381
MNG,Mongolia,2016,4142.11333,854638.1415,155725500,0.002659881
MNG,Mongolia,2017,25238.39889,3871051.939,155725500,0.016206979
MNG,Mongolia,2018,9224.6366,1897278.88,155725500,0.005923652
MNG,Mongolia,2019,2815.42297,684917.6214,155725500,0.00180794
MNG,Mongolia,2020,464.6175161,131604.1316,155725500,0.000298357
MNE,Montenegro,2001,858.4920805,347581.8569,1345000,0.063828407
MNE,Montenegro,2002,179.6207712,72612.00698,1345000,0.013354704
MNE,Montenegro,2003,203.6859679,61035.77438,1345000,0.015143938
MNE,Montenegro,2004,915.3286137,361431.8754,1345000,0.068054172
MNE,Montenegro,2005,172.2862593,77449.22532,1345000,0.012809387
MNE,Montenegro,2006,175.546174,67995.49001,1345000,0.01305176
MNE,Montenegro,2007,1051.424389,344318.5366,1345000,0.078172817
MNE,Montenegro,2008,1429.190371,618993.0088,1345000,0.106259507
MNE,Montenegro,2009,565.1699342,241031.7407,1345000,0.042020069
MNE,Montenegro,2010,210.939334,94500.56638,1345000,0.015683222
MNE,Montenegro,2011,494.3156,207095.6618,1345000,0.036752089
MNE,Montenegro,2012,1258.602535,510203.7941,1345000,0.093576397
MNE,Montenegro,2013,2401.113683,989208.5684,1345000,0.178521463
MNE,Montenegro,2014,1437.890897,787628.4616,1345000,0.106906386
MNE,Montenegro,2015,180.9633995,98400.92056,1345000,0.013454528
MNE,Montenegro,2016,1119.526833,633926.7595,1345000,0.083236196
MNE,Montenegro,2017,1268.97162,394237.6173,1345000,0.094347332
MNE,Montenegro,2018,1652.242791,667305.848,1345000,0.12284333
MNE,Montenegro,2019,647.0065666,359949.997,1345000,0.048104577
MNE,Montenegro,2020,983.183856,584345.9024,1345000,0.073099171
MSR,Montserrat,2001,7.078555306,2918.115562,,#DIV/0!
MSR,Montserrat,2002,1.62272987,794.213966,,#DIV/0!
MSR,Montserrat,2003,2.286058313,1010.394275,,#DIV/0!
MSR,Montserrat,2004,7.670082819,4283.699394,,#DIV/0!
MSR,Montserrat,2005,24.34238823,13676.2845,,#DIV/0!
MSR,Montserrat,2006,12.61260458,6759.041901,,#DIV/0!
MSR,Montserrat,2007,10.47386603,5372.798059,,#DIV/0!
MSR,Montserrat,2008,6.56391105,3428.379827,,#DIV/0!
MSR,Montserrat,2009,4.867550672,2593.708155,,#DIV/0!
MSR,Montserrat,2010,109.302041,61387.36691,,#DIV/0!
MSR,Montserrat,2011,6.34311255,3657.879562,,#DIV/0!
MSR,Montserrat,2012,2.212332165,1088.118108,,#DIV/0!
MSR,Montserrat,2013,0.885133267,434.8397204,,#DIV/0!
MSR,Montserrat,2014,0.29503029,175.939257,,#DIV/0!
MSR,Montserrat,2015,0.147481392,95.36780151,,#DIV/0!
MSR,Montserrat,2016,6.268593425,3255.221293,,#DIV/0!
MSR,Montserrat,2017,0.147514837,105.2837366,,#DIV/0!
MSR,Montserrat,2018,9.44280537,4635.614578,,#DIV/0!
MSR,Montserrat,2019,4.646877653,2337.730807,,#DIV/0!
MSR,Montserrat,2020,2.21254264,978.8074169,,#DIV/0!
MAR,Morocco,2001,1868.288606,476487.6509,44630000,0.004186172
MAR,Morocco,2002,3923.517827,1048995.297,44630000,0.008791212
MAR,Morocco,2003,2042.52646,554133.7289,44630000,0.004576577
MAR,Morocco,2004,1440.577721,372559.0754,44630000,0.003227824
MAR,Morocco,2005,1526.380009,389629.2479,44630000,0.003420076
MAR,Morocco,2006,2221.77692,623567.0754,44630000,0.004978214
MAR,Morocco,2007,2513.070495,692326.8633,44630000,0.0056309
MAR,Morocco,2008,3409.465997,972222.8075,44630000,0.007639404
MAR,Morocco,2009,1197.397587,332817.7355,44630000,0.002682943
MAR,Morocco,2010,988.077067,279687.9403,44630000,0.00221393
MAR,Morocco,2011,3392.461738,999143.6486,44630000,0.007601303
MAR,Morocco,2012,1689.890171,490140.6006,44630000,0.003786444
MAR,Morocco,2013,835.8379945,271423.7754,44630000,0.001872816
MAR,Morocco,2014,1682.30795,549224.9925,44630000,0.003769455
MAR,Morocco,2015,951.9919859,317459.1958,44630000,0.002133076
MAR,Morocco,2016,2041.202567,635832.7193,44630000,0.004573611
MAR,Morocco,2017,2366.567119,745355.4283,44630000,0.005302638
MAR,Morocco,2018,2078.081118,674692.8993,44630000,0.004656243
MAR,Morocco,2019,1250.017486,406750.14,44630000,0.002800846
MAR,Morocco,2020,3620.779654,1251960.374,44630000,0.008112883
MOZ,Mozambique,2001,60936.64968,19684321.86,78638000,0.077490081
MOZ,Mozambique,2002,106658.3376,33891988.44,78638000,0.135632058
MOZ,Mozambique,2003,79643.95853,26286915.59,78638000,0.101279227
MOZ,Mozambique,2004,107725.6994,34105443.83,78638000,0.136989368
MOZ,Mozambique,2005,150558.1388,50600104.41,78638000,0.191457233
MOZ,Mozambique,2006,172223.8975,59817849.79,78638000,0.219008491
MOZ,Mozambique,2007,138492.6066,46086373.66,78638000,0.176114101
MOZ,Mozambique,2008,204759.7038,68328785.4,78638000,0.260382644
MOZ,Mozambique,2009,217493.3896,73861193.02,78638000,0.276575434
MOZ,Mozambique,2010,194545.3857,69500878.19,78638000,0.247393608
MOZ,Mozambique,2011,150242.3884,49774531.6,78638000,0.191055709
MOZ,Mozambique,2012,139946.215,50742488.87,78638000,0.177962582
MOZ,Mozambique,2013,162655.5217,57407551.07,78638000,0.206840868
MOZ,Mozambique,2014,200500.7027,73592897.58,78638000,0.254966686
MOZ,Mozambique,2015,181386.8424,67703739.03,78638000,0.230660549
MOZ,Mozambique,2016,250552.8122,94356237.17,78638000,0.318615443
MOZ,Mozambique,2017,359011.1368,133942214.1,78638000,0.456536454
MOZ,Mozambique,2018,172397.9818,64460281.9,78638000,0.219229866
MOZ,Mozambique,2019,235658.0519,90660512.7,78638000,0.299674524
MOZ,Mozambique,2020,232509.0705,88484904.84,78638000,0.295670122
MMR,Myanmar,2001,44804.23913,22851402.21,65279000,0.068634996
MMR,Myanmar,2002,66119.68071,33645470.33,65279000,0.101287827
MMR,Myanmar,2003,77224.46441,39965295.21,65279000,0.118299092
MMR,Myanmar,2004,102186.3236,52551139.31,65279000,0.15653782
