Latitude,Longitude,Elevation
41.44377000,-73.9731600,236.0
41.44380000,-73.9731500,238.0
41.44383000,-73.9731400,239.0
41.44386000,-73.9731300,241.0
41.44389000,-73.9731200,243.0
41.44394000,-73.9730800,245.0
41.44396000,-73.9730500,246.0
41.44399000,-73.9730400,247.0
41.44402000,-73.9730300,249.0
41.44405000,-73.9730100,250.0
41.44408000,-73.9730000,252.0
41.44413000,-73.9730000,254.0
41.44416000,-73.9729900,255.0
41.44420000,-73.9729900,257.0
41.44421000,-73.9729500,257.0
41.44423000,-73.9728800,259.0
41.44423000,-73.9728400,259.0
41.44427000,-73.9727900,261.0
41.44428000,-73.9727500,261.0
41.44429000,-73.9727100,262.0
41.44431000,-73.9726500,262.0
41.44432000,-73.9726100,262.0
41.44433000,-73.9725800,262.0
41.44434000,-73.9725400,262.0
41.44435000,-73.9725000,263.0
41.44437000,-73.9724600,261.0
41.44439000,-73.9724300,261.0
41.44442000,-73.9724000,261.0
41.44446000,-73.9724000,262.0
41.44449000,-73.9724000,263.0
41.44452000,-73.9724100,264.0
41.44455000,-73.9724100,265.0
41.44458000,-73.9724600,268.0
41.44462000,-73.9724800,269.0
41.44465000,-73.9724900,270.0
41.44468000,-73.9724900,271.0
41.44471000,-73.9724800,272.0
41.44474000,-73.9724800,272.0
41.44478000,-73.9724400,271.0
41.44481000,-73.9724300,271.0
41.44484000,-73.9724300,272.0
41.44487000,-73.9724200,272.0
41.44490000,-73.9724200,272.0
41.44493000,-73.9724300,273.0
41.44496000,-73.9724300,273.0
41.44499000,-73.9724500,273.0
41.44502000,-73.9724600,273.0
41.44504000,-73.9724800,272.0
41.44507000,-73.9724900,272.0
41.44510000,-73.9724900,271.0
41.44513000,-73.9724800,271.0
41.44518000,-73.9724500,271.0
41.44519000,-73.9724100,272.0
41.44521000,-73.9723800,272.0
41.44522000,-73.9723400,273.0
41.44524000,-73.9723200,273.0
41.44527000,-73.9723000,274.0
41.44530000,-73.9722900,274.0
41.44533000,-73.9722900,274.0
41.44538000,-73.9722800,274.0
41.44541000,-73.9722800,274.0
41.44544000,-73.9722700,275.0
41.44547000,-73.9722400,276.0
41.44548000,-73.9722000,276.0
41.44548000,-73.9721600,277.0
41.44548000,-73.9721200,277.0
41.44548000,-73.9720800,278.0
41.44548000,-73.9720400,278.0
41.44550000,-73.9719700,279.0
41.44551000,-73.9719300,279.0
41.44552000,-73.9718900,278.0
41.44554000,-73.9718500,278.0
41.44556000,-73.9718200,277.0
41.44558000,-73.9717900,277.0
41.44561000,-73.9717700,278.0
41.44566000,-73.9717300,279.0
41.44571000,-73.9717200,280.0
41.44574000,-73.9717200,281.0
41.44577000,-73.9717200,282.0
41.44582000,-73.9717600,283.0
41.44585000,-73.9717700,284.0
41.44588000,-73.9717800,284.0
41.44591000,-73.9717700,286.0
41.44595000,-73.9717500,287.0
41.44599000,-73.9717400,289.0
41.44602000,-73.9717000,291.0
41.44603000,-73.9716500,293.0
41.44603000,-73.9716100,293.0
41.44603000,-73.9715700,294.0
41.44603000,-73.9715300,295.0
41.44603000,-73.9714900,296.0
41.44604000,-73.9714500,297.0
41.44605000,-73.9714000,298.0
41.44610000,-73.9714000,301.0
41.44613000,-73.9713700,302.0
41.44614000,-73.9713300,303.0
41.44619000,-73.9713200,305.0
41.44622000,-73.9713200,306.0
41.44625000,-73.9713200,307.0
41.44628000,-73.9713200,308.0
41.44629000,-73.9712700,309.0
41.44630000,-73.9712300,310.0
41.44632000,-73.9711700,312.0
41.44636000,-73.9711200,314.0
41.44638000,-73.9710900,316.0
41.44642000,-73.9710500,318.0
41.44645000,-73.9710300,319.0
41.44650000,-73.9710000,321.0
41.44653000,-73.9709800,323.0
41.44654000,-73.9709400,324.0
41.44658000,-73.9708900,327.0
41.44661000,-73.9708700,329.0
41.44666000,-73.9708400,332.0
41.44669000,-73.9708200,333.0
41.44673000,-73.9708100,333.0
41.44676000,-73.9708000,334.0
41.44679000,-73.9708000,334.0
41.44682000,-73.9708000,334.0
41.44685000,-73.9708000,334.0
41.44689000,-73.9708000,335.0
41.44692000,-73.9708100,335.0
41.44697000,-73.9708200,335.0
41.44700000,-73.9708200,335.0
41.44703000,-73.9708000,335.0
41.44706000,-73.9707900,336.0
41.44709000,-73.9707800,336.0
41.44712000,-73.9707600,337.0
41.44715000,-73.9707500,337.0
41.44718000,-73.9707300,337.0
41.44722000,-73.9706900,339.0
41.44726000,-73.9706600,340.0
41.44728000,-73.9706000,342.0
41.44728000,-73.9705600,343.0
41.44732000,-73.9705200,345.0
41.44735000,-73.9704500,347.0
41.44739000,-73.9704100,348.0
41.44742000,-73.9703900,349.0
41.44745000,-73.9703700,350.0
41.44747000,-73.9703400,351.0
41.44749000,-73.9703100,352.0
41.44752000,-73.9702800,353.0
41.44755000,-73.9702700,353.0
41.44758000,-73.9702500,353.0
41.44761000,-73.9702500,353.0
41.44764000,-73.9702300,353.0
41.44767000,-73.9702200,354.0
41.44770000,-73.9702100,354.0
41.44773000,-73.9702100,354.0
41.44776000,-73.9702100,354.0
41.44779000,-73.9702200,354.0
41.44782000,-73.9702300,354.0
41.44785000,-73.9702500,354.0
41.44787000,-73.9702800,354.0
41.44791000,-73.9703200,353.0
41.44794000,-73.9703200,352.0
41.44797000,-73.9703200,352.0
41.44800000,-73.9703200,352.0
41.44803000,-73.9703100,352.0
41.44806000,-73.9702900,352.0
41.44808000,-73.9702700,352.0
41.44811000,-73.9702500,352.0
41.44813000,-73.9702200,351.0
41.44816000,-73.9702100,351.0
41.44819000,-73.9702000,351.0
41.44823000,-73.9701900,350.0
41.44826000,-73.9701800,350.0
41.44830000,-73.9701700,349.0
41.44833000,-73.9701600,349.0
41.44836000,-73.9701500,348.0
41.44838000,-73.9700800,349.0
41.44839000,-73.9700000,350.0
41.44840000,-73.9699600,350.0
41.44840000,-73.9699200,350.0
41.44840000,-73.9698800,350.0
41.44840000,-73.9698300,350.0
41.44841000,-73.9697900,350.0
41.44842000,-73.9697500,350.0
41.44843000,-73.9697100,350.0
41.44844000,-73.9696800,350.0
41.44846000,-73.9696500,350.0
41.44852000,-73.9696200,349.0
41.44857000,-73.9696000,348.0
41.44860000,-73.9696000,348.0
41.44863000,-73.9695900,348.0
41.44866000,-73.9695800,348.0
41.44869000,-73.9695700,348.0
41.44872000,-73.9695500,347.0
41.44874000,-73.9695000,347.0
41.44875000,-73.9694600,347.0
41.44876000,-73.9694200,347.0
41.44879000,-73.9693700,346.0
41.44884000,-73.9693300,346.0
41.44887000,-73.9693100,346.0
41.44889000,-73.9692800,346.0
41.44891000,-73.9692500,346.0
41.44894000,-73.9692400,346.0
41.44897000,-73.9692200,347.0
41.44900000,-73.9692100,347.0
41.44903000,-73.9692100,348.0
41.44906000,-73.9692000,348.0
41.44909000,-73.9691900,348.0
41.44912000,-73.9691900,349.0
41.44915000,-73.9691700,349.0
41.44918000,-73.9691600,350.0
41.44923000,-73.9691400,350.0
41.44927000,-73.9691300,351.0
41.44930000,-73.9691200,351.0
41.44933000,-73.9691200,352.0
41.44937000,-73.9691200,353.0
41.44940000,-73.9691100,353.0
41.44943000,-73.9691100,354.0
41.44947000,-73.9691100,354.0
41.44950000,-73.9691200,354.0
41.44953000,-73.9691200,354.0
41.44956000,-73.9691200,354.0
41.44960000,-73.9691300,355.0
41.44963000,-73.9691300,355.0
41.44966000,-73.9691400,355.0
41.44969000,-73.9691400,355.0
41.44972000,-73.9691300,355.0
41.44975000,-73.9691200,355.0
41.44978000,-73.9691100,355.0
41.44980000,-73.9690800,355.0
41.44982000,-73.9690400,354.0
41.44985000,-73.9690100,354.0
41.44987000,-73.9689800,354.0
41.44990000,-73.9689100,354.0
41.44992000,-73.9688400,354.0
41.44994000,-73.9688200,355.0
41.44997000,-73.9687900,355.0
41.45000000,-73.9687700,355.0
41.45003000,-73.9687400,356.0
41.45005000,-73.9687100,356.0
41.45008000,-73.9686900,356.0
41.45010000,-73.9686600,357.0
41.45012000,-73.9686400,357.0
41.45015000,-73.9685700,358.0
41.45017000,-73.9685400,359.0
41.45019000,-73.9685100,359.0
41.45020000,-73.9684800,359.0
41.45021000,-73.9684400,359.0
41.45023000,-73.9684000,360.0
41.45027000,-73.9683700,361.0
41.45032000,-73.9683600,361.0
41.45035000,-73.9683600,362.0
41.45040000,-73.9683400,363.0
41.45043000,-73.9683300,363.0
41.45047000,-73.9682900,363.0
41.45050000,-73.9682900,364.0
41.45053000,-73.9682800,364.0
41.45058000,-73.9682800,365.0
41.45063000,-73.9683000,366.0
41.45066000,-73.9683600,367.0
41.45068000,-73.9683900,367.0
41.45070000,-73.9684300,367.0
41.45074000,-73.9684500,367.0
41.45077000,-73.9684500,367.0
41.45080000,-73.9684400,368.0
41.45083000,-73.9684300,368.0
41.45086000,-73.9684100,368.0
41.45090000,-73.9683600,368.0
41.45093000,-73.9683400,368.0
41.45096000,-73.9683300,368.0
41.45101000,-73.9683100,368.0
41.45104000,-73.9683000,367.0
41.45107000,-73.9682900,367.0
41.45110000,-73.9682800,367.0
41.45115000,-73.9682400,366.0
41.45118000,-73.9682400,366.0
41.45121000,-73.9682300,366.0
41.45124000,-73.9682300,366.0
41.45127000,-73.9682400,366.0
41.45130000,-73.9682500,367.0
41.45132000,-73.9682800,367.0
41.45134000,-73.9683200,368.0
41.45136000,-73.9683400,368.0
41.45139000,-73.9683700,368.0
41.45143000,-73.9684000,368.0
41.45147000,-73.9684100,367.0
41.45152000,-73.9684500,367.0
41.45155000,-73.9684600,367.0
41.45158000,-73.9684800,367.0
41.45161000,-73.9685000,367.0
41.45164000,-73.9685200,367.0
41.45167000,-73.9685300,367.0
41.45171000,-73.9685800,367.0
41.45173000,-73.9686100,367.0
41.45175000,-73.9686600,366.0
41.45180000,-73.9686900,366.0
41.45183000,-73.9687000,366.0
41.45186000,-73.9687000,365.0
41.45189000,-73.9687000,365.0
41.45192000,-73.9687000,365.0
41.45196000,-73.9686800,364.0
41.45201000,-73.9686500,363.0
41.45204000,-73.9686200,362.0
41.45206000,-73.9685900,362.0
41.45209000,-73.9685600,361.0
41.45212000,-73.9685400,361.0
41.45214000,-73.9685100,360.0
41.45216000,-73.9684800,360.0
41.45217000,-73.9684400,360.0
41.45219000,-73.9684000,360.0
41.45221000,-73.9683700,360.0
41.45224000,-73.9683500,359.0
41.45226000,-73.9683100,359.0
41.45228000,-73.9682800,358.0
41.45230000,-73.9682500,358.0
41.45234000,-73.9681900,357.0
41.45235000,-73.9681500,357.0
41.45236000,-73.9681100,357.0
41.45238000,-73.9680800,357.0
41.45242000,-73.9680200,357.0
41.45243000,-73.9679800,357.0
41.45243000,-73.9679400,357.0
41.45244000,-73.9679000,357.0
41.45244000,-73.9678600,357.0
41.45245000,-73.9678200,357.0
41.45246000,-73.9677800,357.0
41.45248000,-73.9677400,356.0
41.45250000,-73.9677100,356.0
41.45252000,-73.9676800,356.0
41.45255000,-73.9676600,355.0
41.45259000,-73.9676200,355.0
41.45262000,-73.9675900,355.0
41.45264000,-73.9675700,355.0
41.45267000,-73.9675400,355.0
41.45270000,-73.9675200,355.0
41.45273000,-73.9674900,354.0
41.45275000,-73.9674600,354.0
41.45277000,-73.9674200,354.0
41.45278000,-73.9673900,354.0
41.45280000,-73.9673600,354.0
41.45283000,-73.9673300,353.0
41.45285000,-73.9673000,353.0
41.45288000,-73.9672700,353.0
41.45294000,-73.9672400,353.0
41.45297000,-73.9672400,353.0
41.45300000,-73.9672300,353.0
41.45303000,-73.9672100,353.0
41.45305000,-73.9671900,353.0
41.45307000,-73.9671500,353.0
41.45309000,-73.9671200,352.0
41.45311000,-73.9670800,352.0
41.45314000,-73.9670600,351.0
41.45316000,-73.9670400,351.0
41.45319000,-73.9670100,351.0
41.45323000,-73.9669800,351.0
41.45328000,-73.9669700,350.0
41.45331000,-73.9669600,350.0
41.45334000,-73.9669500,350.0
41.45340000,-73.9669300,350.0
41.45343000,-73.9669200,350.0
41.45345000,-73.9669000,350.0
41.45347000,-73.9668600,349.0
41.45349000,-73.9668300,349.0
41.45352000,-73.9667700,349.0
41.45353000,-73.9667300,349.0
41.45354000,-73.9666900,349.0
41.45356000,-73.9666600,349.0
41.45359000,-73.9666000,348.0
41.45361000,-73.9665700,348.0
41.45363000,-73.9665400,348.0
41.45367000,-73.9665100,349.0
41.45370000,-73.9665000,349.0
41.45373000,-73.9665000,349.0
41.45376000,-73.9664800,350.0
41.45380000,-73.9664400,350.0
41.45381000,-73.9664100,350.0
41.45382000,-73.9663700,350.0
41.45383000,-73.9663300,350.0
41.45383000,-73.9662900,350.0
41.45384000,-73.9662200,349.0
41.45386000,-73.9661500,349.0
41.45388000,-73.9661200,349.0
41.45391000,-73.9661000,350.0
41.45392000,-73.9660600,349.0
41.45396000,-73.9660200,350.0
41.45398000,-73.9659800,350.0
41.45400000,-73.9659500,350.0
41.45403000,-73.9659200,350.0
41.45405000,-73.9658800,350.0
41.45406000,-73.9658400,350.0
41.45409000,-73.9658000,350.0
41.45411000,-73.9657700,349.0
41.45413000,-73.9657400,349.0
41.45416000,-73.9657200,350.0
41.45418000,-73.9657000,350.0
41.45421000,-73.9656700,350.0
41.45423000,-73.9656300,350.0
41.45425000,-73.9656000,349.0
41.45427000,-73.9655600,349.0
41.45429000,-73.9655200,349.0
41.45431000,-73.9654800,350.0
41.45433000,-73.9654400,350.0
41.45434000,-73.9654100,350.0
41.45436000,-73.9653700,350.0
41.45437000,-73.9653200,350.0
41.45438000,-73.9652900,350.0
41.45440000,-73.9652500,350.0
41.45442000,-73.9652200,351.0
41.45443000,-73.9651800,351.0
41.45445000,-73.9651500,351.0
41.45447000,-73.9651200,351.0
41.45450000,-73.9651000,351.0
41.45452000,-73.9650800,351.0
41.45455000,-73.9650500,351.0
41.45457000,-73.9650200,351.0
41.45459000,-73.9649900,351.0
41.45461000,-73.9649600,351.0
41.45463000,-73.9649300,351.0
41.45466000,-73.9648900,351.0
41.45468000,-73.9648600,351.0
41.45470000,-73.9648200,352.0
41.45472000,-73.9647900,352.0
41.45474000,-73.9647600,352.0
41.45476000,-73.9646900,352.0
41.45477000,-73.9646200,353.0
41.45477000,-73.9645800,353.0
41.45476000,-73.9645200,354.0
41.45475000,-73.9644800,354.0
41.45475000,-73.9644400,354.0
41.45474000,-73.9644000,354.0
41.45473000,-73.9643300,355.0
41.45470000,-73.9642800,355.0
41.45468000,-73.9642500,355.0
41.45466000,-73.9642200,355.0
41.45463000,-73.9642000,354.0
41.45459000,-73.9641600,354.0
41.45458000,-73.9641100,354.0
41.45460000,-73.9640600,354.0
41.45461000,-73.9640200,355.0
41.45463000,-73.9639500,355.0
41.45465000,-73.9639200,355.0
41.45468000,-73.9639000,356.0
41.45471000,-73.9638900,356.0
41.45474000,-73.9638700,356.0
41.45477000,-73.9638500,355.0
41.45480000,-73.9637800,354.0
41.45482000,-73.9637500,354.0
41.45484000,-73.9637200,353.0
41.45487000,-73.9637000,353.0
41.45491000,-73.9636500,352.0
41.45493000,-73.9636200,351.0
41.45496000,-73.9635600,350.0
41.45499000,-73.9635400,349.0
41.45502000,-73.9635200,348.0
41.45505000,-73.9635000,348.0
41.45509000,-73.9634500,346.0
41.45512000,-73.9634300,345.0
41.45515000,-73.9634100,345.0
41.45517000,-73.9633800,344.0
41.45520000,-73.9633500,343.0
41.45522000,-73.9633200,343.0
41.45523000,-73.9632800,342.0
41.45526000,-73.9632600,341.0
41.45529000,-73.9632500,341.0
41.45532000,-73.9632400,340.0
41.45536000,-73.9632000,339.0
41.45539000,-73.9631700,338.0
41.45542000,-73.9631500,337.0
41.45544000,-73.9631300,337.0
41.45547000,-73.9631100,336.0
41.45551000,-73.9630600,335.0
41.45553000,-73.9630000,333.0
41.45555000,-73.9629700,332.0
41.45560000,-73.9629300,331.0
41.45564000,-73.9628900,329.0
41.45570000,-73.9628800,328.0
41.45573000,-73.9628800,328.0
41.45576000,-73.9628700,327.0
41.45579000,-73.9628700,327.0
41.45582000,-73.9628600,326.0
41.45587000,-73.9628400,325.0
41.45590000,-73.9628300,324.0
41.45594000,-73.9628000,323.0
41.45596000,-73.9627400,321.0
41.45600000,-73.9627000,320.0
41.45603000,-73.9626900,319.0
41.45606000,-73.9626800,319.0
41.45611000,-73.9626500,318.0
41.45614000,-73.9626400,318.0
41.45617000,-73.9626100,317.0
41.45621000,-73.9625700,317.0
41.45624000,-73.9625400,317.0
41.45626000,-73.9625100,317.0
41.45628000,-73.9624800,317.0
41.45629000,-73.9624400,317.0
41.45632000,-73.9624100,317.0
41.45634000,-73.9623800,317.0
41.45636000,-73.9623700,317.0
41.45638000,-73.9623300,317.0
41.45640000,-73.9622600,317.0
41.45643000,-73.9622200,317.0
41.45643000,-73.9621500,317.0
41.45643000,-73.9621100,317.0
41.45645000,-73.9620800,318.0
41.45648000,-73.9620700,318.0
41.45652000,-73.9620600,319.0
41.45654000,-73.9620200,320.0
41.45657000,-73.9619700,320.0
41.45659000,-73.9619400,321.0
41.45661000,-73.9618800,322.0
41.45661000,-73.9618400,322.0
41.45661000,-73.9618000,322.0
41.45661000,-73.9617600,322.0
41.45661000,-73.9617200,323.0
41.45661000,-73.9616600,323.0
41.45666000,-73.9616500,324.0
41.45669000,-73.9616400,325.0
41.45672000,-73.9616300,325.0
41.45675000,-73.9616200,325.0
41.45676000,-73.9615900,326.0
41.45678000,-73.9615600,326.0
41.45681000,-73.9615400,326.0
41.45684000,-73.9615200,326.0
41.45686000,-73.9614900,327.0
41.45688000,-73.9614600,327.0
41.45690000,-73.9614300,327.0
41.45692000,-73.9613900,327.0
41.45694000,-73.9613600,328.0
41.45696000,-73.9612900,328.0
41.45698000,-73.9612600,329.0
41.45699000,-73.9612300,329.0
41.45700000,-73.9611900,330.0
41.45700000,-73.9611500,330.0
41.45701000,-73.9611100,330.0
41.45701000,-73.9610400,331.0
41.45702000,-73.9610000,331.0
41.45704000,-73.9609600,331.0
41.45708000,-73.9609500,332.0
41.45711000,-73.9609300,333.0
41.45714000,-73.9608800,334.0
41.45717000,-73.9608700,334.0
41.45721000,-73.9608200,335.0
41.45723000,-73.9607800,335.0
41.45726000,-73.9607600,335.0
41.45731000,-73.9607300,335.0
41.45734000,-73.9607200,336.0
41.45738000,-73.9607100,336.0
41.45743000,-73.9607000,336.0
41.45747000,-73.9606900,337.0
41.45750000,-73.9606800,337.0
41.45755000,-73.9606300,338.0
41.45758000,-73.9606100,338.0
41.45761000,-73.9606000,339.0
41.45764000,-73.9605900,339.0
41.45767000,-73.9605700,340.0
41.45769000,-73.9605400,340.0
41.45772000,-73.9605200,341.0
41.45775000,-73.9605100,341.0
41.45780000,-73.9604800,342.0
41.45786000,-73.9604700,342.0
41.45789000,-73.9604600,343.0
41.45792000,-73.9604400,343.0
41.45794000,-73.9604200,344.0
41.45797000,-73.9603900,344.0
41.45799000,-73.9603600,344.0
41.45802000,-73.9603300,345.0
41.45805000,-73.9603200,345.0
41.45810000,-73.9603000,346.0
41.45814000,-73.9603100,346.0
41.45817000,-73.9603100,346.0
41.45822000,-73.9603400,346.0
41.45825000,-73.9603500,347.0
41.45828000,-73.9603500,347.0
41.45831000,-73.9603600,347.0
41.45834000,-73.9603800,347.0
41.45836000,-73.9603900,347.0
41.45840000,-73.9604100,347.0
41.45843000,-73.9604200,347.0
41.45847000,-73.9604200,347.0
41.45851000,-73.9604300,347.0
41.45854000,-73.9604400,346.0
41.45857000,-73.9604400,347.0
41.45860000,-73.9604600,346.0
41.45863000,-73.9604600,346.0
41.45866000,-73.9604700,346.0
41.45869000,-73.9604800,347.0
41.45872000,-73.9604800,347.0
41.45875000,-73.9604900,347.0
41.45878000,-73.9605100,347.0
41.45881000,-73.9605300,346.0
41.45883000,-73.9605700,346.0
41.45885000,-73.9606100,345.0
41.45887000,-73.9606400,345.0
41.45889000,-73.9606700,344.0
41.45892000,-73.9606900,344.0
41.45895000,-73.9607100,344.0
41.45898000,-73.9607200,344.0
41.45901000,-73.9607400,344.0
41.45904000,-73.9607600,343.0
41.45906000,-73.9607800,343.0
41.45909000,-73.9608000,343.0
41.45912000,-73.9608200,342.0
41.45915000,-73.9608400,342.0
