Latitude,Longitude,Elevation
38.55820000,-78.2993700,665.0
38.55818000,-78.2992800,667.0
38.55809000,-78.2993200,669.0
38.55798000,-78.2994900,671.0
38.55786000,-78.2997900,675.0
38.55780000,-78.2999400,678.0
38.55777000,-78.3000600,679.0
38.55772000,-78.3001400,681.0
38.55769000,-78.3000300,682.0
38.55768000,-78.2997900,682.0
38.55766000,-78.2995600,683.0
38.55759000,-78.2993200,687.0
38.55753000,-78.2991500,692.0
38.55746000,-78.2990200,695.0
38.55740000,-78.2989700,697.0
38.55733000,-78.2990000,699.0
38.55727000,-78.2991000,701.0
38.55717000,-78.2992500,703.0
38.55710000,-78.2993900,703.0
38.55707000,-78.2995500,702.0
38.55707000,-78.2996000,702.0
38.55701000,-78.2997300,703.0
38.55687000,-78.2998800,706.0
38.55679000,-78.2999400,707.0
38.55671000,-78.2999700,709.0
38.55650000,-78.2998900,711.0
38.55634000,-78.2998700,713.0
38.55613000,-78.2998700,716.0
38.55599000,-78.2998800,717.0
38.55592000,-78.2999500,717.0
38.55592000,-78.3000100,718.0
38.55593000,-78.3001100,721.0
38.55598000,-78.3002200,723.0
38.55608000,-78.3004100,726.0
38.55612000,-78.3005300,728.0
38.55619000,-78.3009500,730.0
38.55618000,-78.3010400,731.0
38.55614000,-78.3012100,732.0
38.55614000,-78.3014700,730.0
38.55610000,-78.3016000,731.0
38.55605000,-78.3016800,732.0
38.55599000,-78.3017200,735.0
38.55592000,-78.3016600,738.0
38.55586000,-78.3016400,741.0
38.55581000,-78.3016300,743.0
38.55579000,-78.3016900,744.0
38.55583000,-78.3018500,741.0
38.55583000,-78.3019400,741.0
38.55582000,-78.3020200,741.0
38.55579000,-78.3020900,743.0
38.55574000,-78.3021000,745.0
38.55568000,-78.3020200,748.0
38.55561000,-78.3019800,752.0
38.55557000,-78.3020200,754.0
38.55552000,-78.3021000,755.0
38.55547000,-78.3021800,757.0
38.55542000,-78.3023000,759.0
38.55538000,-78.3024400,760.0
38.55531000,-78.3025800,762.0
38.55520000,-78.3027400,766.0
38.55511000,-78.3028100,769.0
38.55499000,-78.3028600,774.0
38.55488000,-78.3030000,776.0
38.55482000,-78.3030900,776.0
38.55474000,-78.3031000,780.0
38.55468000,-78.3031500,781.0
38.55463000,-78.3032300,781.0
38.55455000,-78.3033500,783.0
38.55446000,-78.3033900,787.0
38.55439000,-78.3034400,789.0
38.55432000,-78.3035200,791.0
38.55430000,-78.3035700,791.0
38.55426000,-78.3036000,792.0
38.55419000,-78.3037000,795.0
38.55414000,-78.3037700,795.0
38.55411000,-78.3038400,796.0
38.55407000,-78.3038700,796.0
38.55400000,-78.3039600,798.0
38.55394000,-78.3040200,799.0
38.55383000,-78.3040900,799.0
38.55376000,-78.3041000,797.0
38.55372000,-78.3041300,797.0
38.55369000,-78.3041700,798.0
38.55370000,-78.3042300,800.0
38.55370000,-78.3042600,801.0
38.55367000,-78.3043500,804.0
38.55367000,-78.3043900,805.0
38.55366000,-78.3044400,807.0
38.55366000,-78.3045600,808.0
38.55362000,-78.3046200,810.0
38.55361000,-78.3046900,811.0
38.55360000,-78.3047300,811.0
38.55359000,-78.3047800,811.0
38.55359000,-78.3048600,810.0
38.55361000,-78.3049000,810.0
38.55365000,-78.3049600,807.0
38.55368000,-78.3050100,804.0
38.55369000,-78.3050500,802.0
38.55364000,-78.3051100,804.0
38.55357000,-78.3051900,804.0
38.55358000,-78.3052600,802.0
38.55358000,-78.3053100,801.0
38.55356000,-78.3053300,801.0
38.55351000,-78.3053600,802.0
38.55346000,-78.3053500,803.0
38.55337000,-78.3054000,805.0
38.55334000,-78.3054600,806.0
38.55330000,-78.3055100,806.0
38.55326000,-78.3055600,807.0
38.55320000,-78.3055700,808.0
38.55315000,-78.3055700,809.0
38.55306000,-78.3055700,811.0
38.55296000,-78.3055900,812.0
38.55292000,-78.3056000,812.0
38.55282000,-78.3057000,816.0
38.55280000,-78.3057700,819.0
38.55280000,-78.3058500,822.0
38.55284000,-78.3059100,823.0
38.55289000,-78.3059600,824.0
38.55291000,-78.3060500,825.0
38.55291000,-78.3061100,827.0
38.55290000,-78.3061500,827.0
38.55285000,-78.3061500,830.0
38.55276000,-78.3061500,833.0
38.55275000,-78.3061800,833.0
38.55275000,-78.3062400,833.0
38.55275000,-78.3062800,834.0
38.55274000,-78.3063300,834.0
38.55275000,-78.3064500,835.0
38.55275000,-78.3065700,836.0
38.55273000,-78.3066300,837.0
38.55266000,-78.3066900,840.0
38.55261000,-78.3067100,842.0
38.55256000,-78.3067200,844.0
38.55251000,-78.3067500,846.0
38.55244000,-78.3068400,851.0
38.55236000,-78.3068700,856.0
38.55211000,-78.3070500,872.0
38.55202000,-78.3070600,876.0
38.55199000,-78.3070900,878.0
38.55189000,-78.3071000,881.0
38.55182000,-78.3071400,882.0
38.55174000,-78.3071900,885.0
38.55169000,-78.3072700,888.0
38.55162000,-78.3073400,889.0
38.55150000,-78.3074100,890.0
38.55145000,-78.3075500,895.0
38.55143000,-78.3075900,896.0
38.55142000,-78.3076700,898.0
38.55137000,-78.3078900,901.0
38.55136000,-78.3079500,901.0
38.55138000,-78.3080900,902.0
38.55137000,-78.3082800,904.0
38.55139000,-78.3084000,904.0
38.55137000,-78.3084900,904.0
38.55139000,-78.3086500,906.0
38.55143000,-78.3087600,909.0
38.55144000,-78.3089200,913.0
38.55140000,-78.3090600,919.0
38.55138000,-78.3091100,921.0
38.55141000,-78.3092400,926.0
38.55143000,-78.3093800,931.0
38.55142000,-78.3095000,935.0
38.55141000,-78.3095400,937.0
38.55137000,-78.3096100,940.0
38.55133000,-78.3096600,941.0
38.55132000,-78.3097900,944.0
38.55126000,-78.3098000,944.0
38.55121000,-78.3098200,944.0
38.55115000,-78.3098800,945.0
38.55114000,-78.3100200,948.0
38.55112000,-78.3100700,948.0
38.55111000,-78.3101600,949.0
38.55113000,-78.3102500,950.0
38.55118000,-78.3103200,950.0
38.55125000,-78.3103700,949.0
38.55135000,-78.3105000,949.0
38.55140000,-78.3105700,949.0
38.55144000,-78.3105800,947.0
38.55151000,-78.3106900,944.0
38.55155000,-78.3108500,943.0
38.55152000,-78.3109700,944.0
38.55145000,-78.3110500,947.0
38.55145000,-78.3110800,947.0
38.55145000,-78.3112300,947.0
38.55150000,-78.3113200,946.0
38.55154000,-78.3113400,945.0
38.55157000,-78.3113700,944.0
38.55158000,-78.3114200,944.0
38.55153000,-78.3115200,946.0
38.55155000,-78.3115600,946.0
38.55156000,-78.3116500,947.0
38.55158000,-78.3117100,948.0
38.55157000,-78.3117800,951.0
38.55153000,-78.3118600,954.0
38.55151000,-78.3119100,956.0
38.55148000,-78.3119600,958.0
38.55146000,-78.3120600,960.0
38.55147000,-78.3121200,960.0
38.55144000,-78.3122000,962.0
38.55142000,-78.3123100,963.0
38.55150000,-78.3124100,961.0
38.55155000,-78.3124600,959.0
38.55153000,-78.3125300,960.0
38.55148000,-78.3125600,962.0
38.55140000,-78.3126200,965.0
38.55136000,-78.3127100,966.0
38.55135000,-78.3128100,967.0
38.55130000,-78.3129200,969.0
38.55129000,-78.3130000,970.0
38.55131000,-78.3130600,971.0
38.55134000,-78.3131100,972.0
38.55140000,-78.3132000,973.0
38.55144000,-78.3133000,974.0
38.55141000,-78.3134100,977.0
38.55139000,-78.3134600,979.0
38.55138000,-78.3135800,982.0
38.55145000,-78.3136600,983.0
38.55156000,-78.3138000,985.0
38.55160000,-78.3138700,986.0
38.55158000,-78.3139600,988.0
38.55161000,-78.3140300,989.0
38.55170000,-78.3142000,990.0
38.55174000,-78.3142900,991.0
38.55175000,-78.3143900,992.0
38.55169000,-78.3144700,993.0
38.55165000,-78.3145000,993.0
38.55153000,-78.3145800,993.0
38.55143000,-78.3146000,992.0
38.55138000,-78.3146600,991.0
38.55137000,-78.3148100,990.0
38.55134000,-78.3149600,988.0
38.55131000,-78.3150900,987.0
38.55127000,-78.3152000,985.0
38.55127000,-78.3153300,984.0
38.55131000,-78.3154400,983.0
38.55138000,-78.3155500,983.0
38.55144000,-78.3156400,982.0
38.55146000,-78.3157300,982.0
38.55143000,-78.3158500,981.0
38.55136000,-78.3160100,978.0
38.55132000,-78.3160700,977.0
38.55125000,-78.3160900,975.0
38.55118000,-78.3160700,974.0
38.55107000,-78.3160200,972.0
38.55104000,-78.3160300,971.0
38.55105000,-78.3160900,970.0
38.55116000,-78.3163100,969.0
38.55120000,-78.3163900,969.0
38.55124000,-78.3164500,968.0
38.55124000,-78.3164800,968.0
38.55114000,-78.3164500,966.0
38.55106000,-78.3164200,964.0
38.55095000,-78.3164300,960.0
38.55084000,-78.3163800,958.0
38.55088000,-78.3164900,957.0
38.55093000,-78.3165600,957.0
38.55098000,-78.3166300,957.0
38.55105000,-78.3167100,957.0
38.55112000,-78.3168100,957.0
38.55118000,-78.3169300,955.0
38.55121000,-78.3170100,954.0
38.55121000,-78.3171400,950.0
38.55123000,-78.3173000,945.0
38.55131000,-78.3174300,943.0
38.55132000,-78.3175000,940.0
38.55129000,-78.3175500,938.0
38.55123000,-78.3175700,937.0
38.55119000,-78.3175700,936.0
38.55116000,-78.3175600,936.0
38.55101000,-78.3175100,934.0
38.55090000,-78.3173700,935.0
38.55080000,-78.3173100,934.0
38.55076000,-78.3172500,934.0
38.55071000,-78.3172800,932.0
38.55071000,-78.3173900,929.0
38.55071000,-78.3175600,926.0
38.55072000,-78.3177400,923.0
38.55072000,-78.3178400,921.0
38.55076000,-78.3179600,920.0
38.55083000,-78.3180700,920.0
38.55089000,-78.3181700,918.0
38.55091000,-78.3182600,916.0
38.55098000,-78.3183800,914.0
38.55107000,-78.3185200,912.0
38.55112000,-78.3186000,910.0
38.55117000,-78.3186600,908.0
38.55114000,-78.3187200,906.0
38.55109000,-78.3187900,904.0
38.55100000,-78.3189000,901.0
38.55084000,-78.3190700,898.0
38.55072000,-78.3192300,894.0
38.55062000,-78.3193300,894.0
38.55053000,-78.3194100,893.0
38.55050000,-78.3194800,892.0
38.55040000,-78.3197100,887.0
38.55033000,-78.3199100,885.0
38.55023000,-78.3201100,881.0
38.55018000,-78.3202900,879.0
38.55019000,-78.3204600,880.0
38.55019000,-78.3206600,880.0
38.55025000,-78.3207200,881.0
38.55030000,-78.3207600,881.0
38.55040000,-78.3208500,877.0
38.55046000,-78.3209900,875.0
38.55051000,-78.3211000,873.0
38.55059000,-78.3212500,870.0
38.55068000,-78.3217000,862.0
38.55068000,-78.3218700,861.0
38.55062000,-78.3220900,863.0
38.55060000,-78.3223200,862.0
38.55067000,-78.3223600,857.0
38.55073000,-78.3223200,854.0
38.55078000,-78.3220700,853.0
38.55089000,-78.3219600,848.0
38.55101000,-78.3218000,841.0
38.55107000,-78.3216500,839.0
38.55108000,-78.3214700,839.0
38.55113000,-78.3212800,838.0
38.55116000,-78.3211300,838.0
38.55121000,-78.3210400,838.0
38.55125000,-78.3209600,837.0
38.55133000,-78.3208700,836.0
38.55147000,-78.3207500,833.0
38.55156000,-78.3206400,833.0
38.55169000,-78.3205300,830.0
38.55179000,-78.3204700,825.0
38.55190000,-78.3204200,820.0
38.55203000,-78.3204100,814.0
38.55218000,-78.3204100,808.0
38.55229000,-78.3203800,805.0
38.55236000,-78.3203200,804.0
38.55245000,-78.3201600,805.0
38.55256000,-78.3199700,806.0
38.55266000,-78.3198600,805.0
38.55271000,-78.3198900,802.0
38.55275000,-78.3199500,799.0
38.55273000,-78.3200800,797.0
38.55266000,-78.3202100,796.0
38.55262000,-78.3203700,793.0
38.55263000,-78.3205500,788.0
38.55257000,-78.3207000,785.0
38.55252000,-78.3207700,785.0
38.55242000,-78.3209500,784.0
38.55229000,-78.3211200,786.0
38.55222000,-78.3213100,786.0
38.55222000,-78.3214800,783.0
38.55228000,-78.3216300,777.0
38.55241000,-78.3219000,769.0
38.55243000,-78.3220200,767.0
38.55237000,-78.3222500,769.0
38.55236000,-78.3224500,769.0
38.55242000,-78.3227200,766.0
38.55243000,-78.3228400,766.0
38.55246000,-78.3229600,765.0
38.55256000,-78.3231600,762.0
38.55265000,-78.3233400,760.0
38.55271000,-78.3234800,757.0
38.55274000,-78.3236600,756.0
38.55277000,-78.3238000,754.0
38.55283000,-78.3240200,750.0
38.55286000,-78.3241600,748.0
38.55291000,-78.3243500,745.0
38.55290000,-78.3244300,745.0
38.55288000,-78.3245600,744.0
38.55280000,-78.3247400,743.0
38.55267000,-78.3249100,742.0
38.55246000,-78.3250600,742.0
38.55235000,-78.3252200,742.0
38.55229000,-78.3255000,738.0
38.55229000,-78.3256400,735.0
38.55228000,-78.3257400,734.0
38.55227000,-78.3259100,732.0
38.55230000,-78.3261200,729.0
38.55240000,-78.3263100,724.0
38.55246000,-78.3264700,720.0
38.55250000,-78.3267700,717.0
38.55251000,-78.3271900,712.0
38.55256000,-78.3273500,706.0
38.55263000,-78.3275600,699.0
38.55267000,-78.3277900,693.0
38.55267000,-78.3280000,689.0
38.55272000,-78.3281700,686.0
38.55273000,-78.3283200,684.0
38.55278000,-78.3284000,683.0
38.55283000,-78.3285200,681.0
38.55283000,-78.3286000,680.0
38.55281000,-78.3287000,677.0
38.55276000,-78.3287900,675.0
38.55272000,-78.3288500,672.0
38.55270000,-78.3289400,670.0
38.55272000,-78.3290600,666.0
38.55278000,-78.3292900,661.0
38.55286000,-78.3294700,658.0
38.55299000,-78.3295900,657.0
38.55317000,-78.3296700,657.0
38.55333000,-78.3297600,656.0
38.55341000,-78.3297800,654.0
38.55348000,-78.3297900,653.0
38.55353000,-78.3298100,651.0
38.55364000,-78.3298400,649.0
38.55373000,-78.3297600,649.0
38.55377000,-78.3296600,649.0
38.55376000,-78.3295100,650.0
38.55378000,-78.3293300,651.0
38.55384000,-78.3291700,651.0
38.55398000,-78.3290400,650.0
38.55418000,-78.3289800,647.0
38.55441000,-78.3289800,646.0
38.55470000,-78.3290100,641.0
38.55486000,-78.3290300,636.0
38.55505000,-78.3290100,633.0
38.55514000,-78.3290700,630.0
38.55531000,-78.3291300,627.0
38.55551000,-78.3291700,626.0
38.55586000,-78.3293000,624.0
38.55595000,-78.3293800,622.0
38.55601000,-78.3294800,620.0
38.55601000,-78.3296400,618.0
38.55595000,-78.3299900,614.0
38.55581000,-78.3303600,613.0
38.55579000,-78.3304900,612.0
38.55582000,-78.3305400,611.0
38.55588000,-78.3305700,610.0
38.55599000,-78.3305500,609.0
38.55609000,-78.3305100,609.0
38.55618000,-78.3305200,608.0
38.55624000,-78.3305500,608.0
38.55635000,-78.3306700,605.0
38.55641000,-78.3308100,603.0
38.55656000,-78.3311000,597.0
38.55668000,-78.3316600,595.0
38.55692000,-78.3322700,594.0
38.55707000,-78.3323000,595.0
38.55711000,-78.3323100,595.0
38.55794000,-78.3315500,590.0
38.55799000,-78.3314100,589.0
38.55814000,-78.3311200,586.0
38.55834000,-78.3307700,587.0
38.55854000,-78.3306100,587.0
38.55885000,-78.3302600,586.0
38.55899000,-78.3298800,586.0
38.55906000,-78.3297300,586.0
38.55913000,-78.3296400,585.0
38.55925000,-78.3295400,584.0
38.55944000,-78.3293200,584.0
38.55965000,-78.3290500,584.0
38.56010000,-78.3287500,583.0
38.56034000,-78.3287100,582.0
38.56056000,-78.3287100,580.0
38.56071000,-78.3286900,576.0
38.56083000,-78.3286900,574.0
38.56102000,-78.3287000,572.0
38.56119000,-78.3286800,570.0
38.56141000,-78.3285800,568.0
38.56156000,-78.3284800,568.0
38.56172000,-78.3283700,568.0
38.56187000,-78.3282100,567.0
38.56220000,-78.3278300,562.0
38.56255000,-78.3273900,559.0
38.56283000,-78.3270700,558.0
38.56319000,-78.3265700,551.0
38.56342000,-78.3262000,547.0
38.56364000,-78.3257200,544.0
38.56381000,-78.3253900,541.0
38.56389000,-78.3252800,541.0
38.56401000,-78.3252100,541.0
38.56420000,-78.3252200,542.0
38.56421000,-78.3252200,542.0
38.56420000,-78.3252200,542.0
38.56440000,-78.3252700,544.0
38.56451000,-78.3252400,544.0
38.56465000,-78.3251400,541.0
38.56480000,-78.3249800,537.0
38.56493000,-78.3247200,535.0
38.56504000,-78.3244600,533.0
38.56520000,-78.3243000,531.0
38.56542000,-78.3242500,531.0
38.56571000,-78.3243100,533.0
38.56594000,-78.3243700,534.0
38.56615000,-78.3242100,529.0
38.56633000,-78.3239500,525.0
38.56652000,-78.3236100,517.0
38.56671000,-78.3233700,514.0
38.56695000,-78.3231000,510.0
38.56737000,-78.3226800,508.0
38.56755000,-78.3225200,506.0
38.56803000,-78.3219200,495.0
38.56842000,-78.3216400,492.0
38.56873000,-78.3213700,483.0
38.56889000,-78.3211800,482.0
38.56892000,-78.3210600,481.0
38.56886000,-78.3209200,480.0
38.56869000,-78.3205600,479.0
38.56829000,-78.3200700,471.0
38.56812000,-78.3199400,470.0
38.56779000,-78.3196700,468.0
38.56763000,-78.3194200,465.0
38.56757000,-78.3190300,464.0
38.56754000,-78.3186700,463.0
38.56759000,-78.3183400,463.0
38.56767000,-78.3181500,462.0
38.56769000,-78.3179700,461.0
38.56780000,-78.3172500,454.0
38.56781000,-78.3167700,446.0
38.56785000,-78.3165400,444.0
38.56794000,-78.3163900,443.0
38.56804000,-78.3162600,441.0
38.56838000,-78.3161200,437.0
38.56872000,-78.3159500,436.0
38.56929000,-78.3156900,431.0
38.56997000,-78.3153100,420.0
38.57018000,-78.3151300,420.0
38.57078000,-78.3144700,418.0
38.57091000,-78.3142200,415.0
38.57124000,-78.3134700,412.0
38.57148000,-78.3126900,407.0
38.57173000,-78.3117700,412.0
38.57186000,-78.3112400,408.0
38.57199000,-78.3105600,402.0
38.57210000,-78.3100600,402.0
38.57212000,-78.3095000,394.0
38.57197000,-78.3088100,391.0
38.57176000,-78.3081000,377.0
38.57155000,-78.3071300,372.0
38.57148000,-78.3068500,371.0
38.57140000,-78.3066100,371.0
38.57130000,-78.3060700,365.0
38.57121000,-78.3052100,369.0
38.57109000,-78.3045700,362.0
38.57098000,-78.3040200,355.0
38.57081000,-78.3035100,353.0
38.57071000,-78.3030900,348.0
38.57070000,-78.3030500,348.0
38.57061000,-78.3028500,345.0
38.57052000,-78.3027900,344.0
38.57049000,-78.3027500,344.0
38.57045000,-78.3026700,344.0
38.57043000,-78.3026000,344.0
38.57039000,-78.3025000,344.0
38.57028000,-78.3022100,343.0
38.57026000,-78.3020900,343.0
38.57030000,-78.3019300,343.0
38.57032000,-78.3017600,344.0
38.57028000,-78.3013300,345.0
