the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng,icon
0101000020E6100000AD3DCB6F2DC952C0E21CBFD5E1F84340,0101000020110F0000FF4EFF34DFE85FC183204A3002885241,363,172133,Nw Front/Spruce,no,39.94439194,-75.14339824,trash
0101000020E610000078E68B64F3CA52C059BE61D953F94340,0101000020110F000066470D4CE2EB5FC165FE9F7E80885241,364,172134,Nw 18th/Spruce,yes,39.94787137,-75.17110552,trash
0101000020E61000003A1948545BCA52C09732A3C0ABF94340,0101000020110F0000C60A7A00E0EA5FC1469F10E1E1885241,365,172135,"4910 Botanic Ave, Philadelphia, PA 19143",no,39.95055397,-75.16182429,trash
0101000020E6100000EF05BD887EC952C0E8E26A03F4F84340,0101000020110F0000E4F48CF568E95FC178438F5316885241,366,172136,Ne 4th/Spruce,no,39.9449467,-75.14834803,trash
0101000020E61000008E7EB47DEBC952C0DD03BFD5E1F84340,0101000020110F0000E5B48F0822EA5FC1CE044A3002885241,367,172138,Nw 8th/Pine,no,39.94439194,-75.15499823,trash
0101000020E61000006AF2F5FFCDC952C011E75B9A02F94340,0101000020110F0000EC968FF0EFE95FC1FFC11A7D26885241,368,172139,Sw 7th/Spruce,no,39.94539194,-75.15319823,trash
0101000020E6100000CAF0786043CB52C056E955C07BFA4340,0101000020110F00006AF878286AEC5FC1FAFBE953C8895241,369,172140,Se 22nd/Cherry,no,39.95690159,-75.17598736,trash
0101000020E6100000A86CA8B630C952C08070D6AEB0F84340,0101000020110F00001D68E4C5E4E85FC17D2855BDCB875241,370,172141,Ne Front/Pine,no,39.94289194,-75.14359824,trash
0101000020E6100000609A5EF1FFC952C0EEC2C92212F94340,0101000020110F00008D45DDC544EA5FC19C9232B237885241,371,172142,Se 9th/Spruce,no,39.94586596,-75.15624651,trash
0101000020E6100000DD6F99BB86C952C07AFC256AC2F84340,0101000020110F0000B25DADE276E95FC1B828CE61DF875241,372,172144,Sw 4th/Pine,no,39.94343306,-75.14884844,trash
0101000020E61000009CF64362DEC952C0A204FB67ADF84340,0101000020110F0000187402C50BEA5FC10365151CC8875241,373,172145,Se 7th/Lombard,no,39.94279194,-75.15419823,trash
0101000020E6100000844F7C7C9EC952C0AC95F967ADF84340,0101000020110F0000D9A3AC3B9FE95FC180CE131CC8875241,374,172146,Ne 5th/Lombard,no,39.94279194,-75.15029823,trash
0101000020E610000083A7ABFC55CA52C029D04D7F64FA4340,0101000020110F0000639E73EDD6EA5FC1FEEA1590AE895241,375,172147,Nw Race/Juniper,no,39.95619193,-75.16149823,trash
0101000020E6100000DA84334740CB52C03B45A6F388F94340,0101000020110F0000CA8805E564EC5FC114130B53BB885241,376,172149,Ne 21st/ Locust,no,39.94949194,-75.17579823,trash
0101000020E6100000259CF83E9CC952C04301A265FDF84340,0101000020110F0000AD9A806D9BE95FC16F37B7B820885241,377,172155,Nw 5th/Spruce,no,39.94523306,-75.1501615,trash
0101000020E610000002C585753FC952C07863B2BA43FA4340,0101000020110F00007830E1D1FDE85FC12429CF418A895241,378,172156,Se 3rd/New,no,39.95519193,-75.14449823,trash
0101000020E6100000D8CB8D4CE3C952C0A81243C133F94340,0101000020110F000028CD561E14EA5FC1D67490F05C885241,379,172158,Sw 8th/Locust,no,39.94689194,-75.15449823,trash
0101000020E6100000433CB79842CA52C0633017C88BF94340,0101000020110F000004CAACFDB5EA5FC1A634A075BE885241,380,172159,Nw 12th/Sansom,no,39.9495783,-75.16031473,trash
0101000020E6100000924190DD61C952C0B8B754AAEBF84340,0101000020110F0000603B394338E95FC1E6D91E140D885241,381,172160,Ne 3rd/Spruce,no,39.94469194,-75.14659824,trash
0101000020E6100000D28A842F5DCB52C0A04172E7DCF74340,0101000020110F0000FC3034FF95EC5FC17AF0B126E1865241,382,172161,Ne Latona/Point Breeze,no,39.93642896,-75.1775626,trash
0101000020E61000009A311B6E4CC952C01DB38F9BDFF94340,0101000020110F0000C9A539DA13E95FC1EC4545541B895241,383,172162,3rd & Arch (Yaron Prop),no,39.95213646,-75.14528992,trash
0101000020E6100000AA5852BA17CA52C09898912344F94340,0101000020110F000047EF8F2C6DEA5FC1D90820176F885241,384,172164,Sw 10th/Locust,no,39.94739194,-75.15769823,trash
0101000020E6100000D93AC0BC48C952C09D8378CEE3F84340,0101000020110F000017AC71940DE95FC102EF695F04885241,385,172165,Sw 2nd/Spruce,no,39.9444521,-75.14506453,trash
0101000020E61000006011118CB3C952C0F59FBD7301F94340,0101000020110F00009540D101C3E95FC17F2DBA3625885241,386,172166,NW 6th and Spruce,no,39.94535681,-75.15158369,trash
0101000020E610000015383322F8CD52C0F3C998A70CFA4340,0101000020110F0000D07809E002F15FC1CB3AD13C4D895241,387,172171,Sw 48th/Spruce,yes,39.95351119,-75.21826987,trash
0101000020E61000009BC0CFDF55CA52C01671E992F6F84340,0101000020110F000015866EBCD6EA5FC162D2B52919885241,388,172174,Sw 12th/Pine,yes,39.94502484,-75.16149135,trash
0101000020E6100000B32E140841CA52C00134649BA6F94340,0101000020110F0000741F2755B3EA5FC187F9B62DDC885241,389,172184,"12th & Chestnut, NW",no,39.95039694,-75.16021921,trash
0101000020E6100000D23CF5FFCDC952C059A6A0EAFEF94340,0101000020110F000077628EF0EFE95FC1E60447043E895241,390,172187,Sw 8th/Arch,no,39.95309193,-75.15319823,trash
0101000020E610000033FFC0070BC952C07A272AADF4FA4340,0101000020110F00008CADA7C3A4E85FC1332D81504E8A5241,391,172191,Ne 2nd Spring/Garden,yes,39.96059193,-75.14129824,trash
0101000020E6100000ED835DB8C2C952C0C0E1E89D91F84340,0101000020110F00006081B0C7DCE95FC1AF9D7B53A9875241,392,172192,Sw 6th/South,yes,39.94194387,-75.15250978,trash
0101000020E6100000CBEA0EB663C952C0A6E80BD903FB4340,0101000020110F000089B0CD653BE95FC14B9207205F8A5241,393,172193,Sw 5th Spring/Garden,yes,39.96105493,-75.14671089,trash
0101000020E61000004CC3CF5F44C952C0A0CA790F05FB4340,0101000020110F000045CF352B06E95FC138490078608A5241,394,172197,Ne 4th/Spring Garden,yes,39.96109193,-75.14479823,trash
0101000020E610000075555CCC2BC952C0FFEDBF81FEFA4340,0101000020110F000051398C6CDCE85FC1BA25FF34598A5241,395,172198,Ne 3rd/Spring Garden,yes,39.96089193,-75.14329824,trash
0101000020E61000007820667A53C952C0A2A9911B89F84340,0101000020110F00003377FFD21FE95FC180EE72E69F875241,396,172199,2nd st bet South/ Lombard,yes,39.94168419,-75.1457201,trash
0101000020E61000004C504EDC85C952C0EBE96942ADF94340,0101000020110F00007F0C646775E95FC1BE8F758CE3885241,397,172200,Ne 5th/Market,yes,39.95059996,-75.1487952,trash
0101000020E610000007087F7EA7C952C091541B3C81F94340,0101000020110F0000B75CAA88AEE95FC163306AC6B2885241,398,172201,Nw 6th/Chestnut,yes,39.94925643,-75.15084803,trash
0101000020E61000004F7B7EF4A9C952C03FD50F1F7FF94340,0101000020110F0000E3BCC7B6B2E95FC1DF59036FB0885241,399,172202,Sw 6th/Chestnut,no,39.94919194,-75.15099823,trash
0101000020E61000004ECE937253C952C0FA7A687EA3F94340,0101000020110F00006F52B6C51FE95FC1F337C1BAD8885241,27,171653,Nw 3rd/Market,yes,39.95030193,-75.14571824,trash
0101000020E6100000A7A5E3FA5CCA52C0F321B20CD0FA4340,0101000020110F0000E47A51CEE2EA5FC1DDA30DBB258A5241,28,171654,Se Broad/Callowhill,yes,39.95947417,-75.16192505,trash
0101000020E61000007484281FA5CA52C0D5BE9FE72FF84340,0101000020110F00008C1A88585DEB5FC1581AB9163D875241,29,171655,Se Broad/Carpenter,yes,39.93896194,-75.16632823,trash
0101000020E6100000FD0287C67ECA52C0338283D698F94340,0101000020110F00007D0BFF351CEB5FC19A3B97ECCC885241,30,171656,Se Broad/Sansom,yes,39.94997674,-75.16398776,trash
0101000020E6100000BE9B7CA592CA52C04DCD44A909F94340,0101000020110F00005C69B5F63DEB5FC1802DCC4E2E885241,31,171657,Nw Broad/Pine,yes,39.94560734,-75.16520059,trash
0101000020E6100000C68FDA9FAECA52C099B285ED07F84340,0101000020110F000038B1B57C6DEB5FC1A11294CE10875241,32,171658,Sw Broad/Washington,yes,39.93774194,-75.16690823,trash
0101000020E61000005B53F92F6CC952C0153F8D37A0F94340,0101000020110F0000A6A29FCB49E95FC100E56719D5885241,33,171664,Se 4th/Market,yes,39.95020193,-75.14722823,trash
0101000020E61000006B1B9DDAF2CA52C071A4DAE06AF94340,0101000020110F0000EB57C261E1EB5FC1B049E2019A885241,34,171665,Ne Rittenhouse/s18th/street,yes,39.94857417,-75.17107263,trash
0101000020E6100000A85C02A289CA52C0744BCD0338F94340,0101000020110F00003FD239A72EEB5FC1E56EB0A861885241,35,171666,Ne Broad/Spruce,yes,39.94702194,-75.16465044,trash
0101000020E61000008F259E2AC9CA52C0D7996692FFF94340,0101000020110F00003DD64C929AEB5FC1B43928BE3E895241,36,171667,Nw 17th/Market,yes,39.95311193,-75.16852823,trash
0101000020E6100000DCDC18AEF8CA52C0E0964C5E0BFA4340,0101000020110F0000CE9E3147EBEB5FC1A4A1FACF4B895241,37,171668,Ne 19th/Market,yes,39.95347193,-75.17142823,trash
0101000020E61000005A58671C3DCD52C08AB03B29F6F74340,0101000020110F0000332FC832C5EF5FC124359420FD865241,38,171669,4910 Botanic /Repaired and in Storage,yes,39.93719974,-75.20685492,trash
0101000020E6100000980D1EA56EC952C0C59796BCA8F94340,0101000020110F0000017D49F84DE95FC18A12BA89DE885241,39,171670,Nw 4th/Market,yes,39.95046193,-75.14737823,trash
0101000020E610000077289A7F50C952C0C2893433A1F94340,0101000020110F000015954FC31AE95FC1C7E13430D6885241,40,171671,Ne 3rd/Market,yes,39.95023193,-75.14553824,trash
0101000020E6100000AB468FB5A9CA52C05F258E7210F84340,0101000020110F00007DE05E2365EB5FC1F19C743E1A875241,41,171672,Ne Broad/Washington,yes,39.93800194,-75.16660823,trash
0101000020E6100000F237C66981CA52C09CF213EF81F94340,0101000020110F0000C198F8B020EB5FC1BA97B08CB3885241,42,171673,Se Broad/Walnut,yes,39.94927777,-75.16414875,trash
0101000020E610000036F31BDE96CA52C0B5742F09BEF94340,0101000020110F0000D42B412245EB5FC159769322F6885241,43,171674,Ne 15th/Chestnut,yes,39.95111193,-75.16545823,trash
0101000020E610000078B598821FCB52C0AAED6471A6F94340,0101000020110F000021E2213C2DEC5FC1A7DE2FFFDB885241,44,171675,Se 20th/Walnut,yes,39.95039194,-75.17379823,trash
0101000020E610000062F0CC5A7CCA52C0DF0F8DA3B3F94340,0101000020110F000084EE531918EB5FC1AEE5C89DEA885241,45,171676,Se Broad/Chestnut,yes,39.95079464,-75.16384001,trash
0101000020E6100000A6CEB74836C952C0CA7AA66B94F94340,0101000020110F00000EE3323CEEE85FC1DD92BD07C8885241,46,171677,Sw 2nd/Market,yes,39.94984193,-75.14393824,trash
0101000020E6100000659B369B23C952C0199D5B818FF94340,0101000020110F0000EEF75482CEE85FC1B4E2B795C2885241,47,171678,Se Letitia/Market,yes,39.94969193,-75.14279824,trash
0101000020E6100000ACB4178D9FCA52C0C035E89768F84340,0101000020110F0000453237E253EB5FC12DAB15E27B875241,48,171679,Se Broad/Catharine,yes,39.94069194,-75.16598823,trash
0101000020E6100000905BA17A1AC952C0541744078EF94340,0101000020110F000097196901BFE85FC139C9D7F2C0885241,49,171680,Front & Market (SEPTA station),yes,39.94964686,-75.14224115,trash
0101000020E6100000C302B16D88C952C023C1282DA8F84340,0101000020110F000093BB06C479E95FC161B7FF50C2875241,50,171710,Ne 4th/ /Lombard,no,39.94263234,-75.14895193,trash
0101000020E610000076BABC6A89CA52C0AEA859815DF94340,0101000020110F0000AB3E57492EEB5FC1D8952B318B885241,51,171712,Sw Broad/Locust,no,39.94816605,-75.16463726,trash
0101000020E6100000C411E44281CA52C0FA3855A985F94340,0101000020110F00000379EC6E20EB5FC14035DFADB7885241,52,171713,Ne Broad/Walnut,no,39.94939152,-75.16413948,trash
0101000020E6100000613014A882CA52C02A7D349E9BF94340,0101000020110F0000A2B7A4CD22EB5FC183CA0D01D0885241,53,171714,Sw Broad/Sansom,no,39.95006158,-75.16422464,trash
0101000020E61000007253DBD67BCA52C06F098461B7F94340,0101000020110F0000C941353917EB5FC193AC19C3EE885241,54,171715,Ne Broad/Chestnut,no,39.95090884,-75.16380855,trash
0101000020E6100000146D79AD6ACA52C097376556AEF94340,0101000020110F0000C61B9B12FAEA5FC122DE36BEE4885241,55,171716,Se Juniper/Chestnut,no,39.95063286,-75.16276109,trash
0101000020E6100000ECEEE94F7ECA52C0F0734E429EF94340,0101000020110F000056E7846C1BEB5FC105BD16EED2885241,56,171731,Ne Broad/Sansom,no,39.95014218,-75.16395948,trash
0101000020E610000050CFC48585CA52C01142F58782F94340,0101000020110F00007FBCE3AB27EB5FC161450F36B4885241,57,171732,Sw Broad/Walnut,no,39.94929599,-75.16439957,trash
0101000020E6100000421A59F97FCA52C01D0AF759B3F94340,0101000020110F0000F67B293F1EEB5FC1D689424CEA885241,58,171733,Sw Broad/Chestnut,no,39.95078587,-75.16406091,trash
0101000020E6100000D41897114CCA52C040B2F388A6F94340,0101000020110F000010789114C6EA5FC1233A4919DC885241,59,171735,1218 Chestnut,no,39.95039474,-75.16089287,trash
0101000020E6100000694014EF2ECA52C0D2A20455D3F94340,0101000020110F0000B15C899794EA5FC131C0A2BA0D895241,60,171737,S between 11th/12th on Market,no,39.95176184,-75.15911462,trash
0101000020E6100000E1249FDB51C952C042D177959BF94340,0101000020110F0000FFFB74121DE95FC1D7D75FF7CF885241,61,171738,Se 3rd/Market,no,39.95006054,-75.14562121,trash
0101000020E6100000BB2D883A19CA52C0824EF1D89AF94340,0101000020110F0000459C2EB96FEA5FC1C71E8326CF885241,62,171741,Bet 11th/ 10th/Chestnut SS,no,39.95003807,-75.15778983,trash
0101000020E6100000EAFBBD3564CA52C02AD22D4967FA4340,0101000020110F0000E19A2D16EFEA5FC1EA340AA7B1895241,63,171742,201 N. Broad (Broad & Race),no,39.95627703,-75.16236633,trash
0101000020E61000004738A89A09CA52C099D3D473C9F94340,0101000020110F0000F2FDFD2E55EA5FC156F78DC802895241,64,171743,Sw 10th/Market,no,39.95146034,-75.15683619,trash
0101000020E61000008758F7DEEDC952C07FE498F4C4F94340,0101000020110F000097E4731326EA5FC19BCA1BCDFD885241,65,171746,"9th & Market, NE",no,39.9513231,-75.15514349,trash
0101000020E61000007F69AD0896CA52C067BE0972C9F84340,0101000020110F0000C71DB8B743EB5FC1DA16AA2BE7875241,66,171747,NE Broad & South St.,no,39.94364763,-75.16540734,trash
0101000020E610000098FA856E99CA52C0A47C3811C8F84340,0101000020110F000090773D7D49EB5FC10305D3A4E5875241,67,171748,SW Broad/South,no,39.94360557,-75.16561473,trash
0101000020E610000014A2F35890CA52C0FFFE1CCBECF84340,0101000020110F000037CA050F3AEB5FC1379607540E885241,68,171749,Ne Broad/Lombard,no,39.94472636,-75.16506027,trash
0101000020E6100000932A155A32C952C0FBDB37C892F94340,0101000020110F000042D0538EE7E85FC17A8E1037C6885241,69,171750,Se 2nd/Market,no,39.94979193,-75.14369824,trash
0101000020E61000005BB35EE941CA52C09C8EB816A5F94340,0101000020110F00008018D5D3B4EA5FC11C801D7FDA885241,70,171751,Sw 12th/Chestnut,no,39.95035061,-75.16027292,trash
0101000020E610000000E35EE68DCA52C03300DFEC34F94340,0101000020110F0000D52FB6E635EB5FC10D527A3C5E885241,71,171753,Sw Broad/Spruce,no,39.94692765,-75.16491088,trash
0101000020E6100000E125ACBEA0CA52C0892715F78FF84340,0101000020110F0000D61346E955EB5FC1FB95197FA7875241,72,171754,Nw Broad/Fitzwater,no,39.94189347,-75.16606108,trash
0101000020E6100000598C757314CA52C0D72B930AD1F94340,0101000020110F0000C17DAB9B67EA5FC13152EA300B895241,73,171755,Bet/10th/11th/Market NS,no,39.95169193,-75.15749823,trash
0101000020E61000009C59280006CA52C0303E5B77CCF94340,0101000020110F00004FB008104FEA5FC1900B531F06895241,74,171756,Ne 10th/Market,no,39.95155231,-75.15661625,trash
0101000020E61000001F62170C93CA52C09A71596006F94340,0101000020110F0000062CFEA43EEB5FC1E01F3AAB2A885241,75,171757,Sw Broad/Pine,no,39.94550709,-75.16522505,trash
0101000020E610000061A89D1054CA52C01A3BF662DCF94340,0101000020110F00009BB2A5A9D3EA5FC14429B1C217895241,76,171759,Se 13th/Market,no,39.95203816,-75.16138091,trash
0101000020E610000047893FE45BCA52C096DCBEE2D5FA4340,0101000020110F000033B604F5E0EA5FC16C2780322C8A5241,77,171760,Ne Broad/Callowhill,no,39.95965227,-75.16185862,trash
0101000020E6100000E282546DDBC952C0273E05498BF94340,0101000020110F00004B5947BF06EA5FC14A6AD9E8BD885241,78,171761,Sw 8th/Chestnut,no,39.94956315,-75.15401777,trash
0101000020E61000008549C31026CA52C09F4438549DF94340,0101000020110F0000E2092D8785EA5FC1DD9B51E6D1885241,79,171763,Se 11th/Chestnut,no,39.9501138,-75.15857333,trash
0101000020E61000003097660268CA52C016F05A5F92FA4340,0101000020110F00001831568AF5EA5FC1FB644D64E1895241,80,171765,Sw Broad/Vine,no,39.95759193,-75.16259823,trash
0101000020E61000001855765AA1CA52C085CBDC6357FA4340,0101000020110F000024FBE5F156EB5FC1D33A5C0AA0895241,81,171766,Ne 16th/Cherry,no,39.95579193,-75.16609823,trash
0101000020E610000071FC2B1059CA52C09F6A9004AFF94340,0101000020110F0000A6111A27DCEA5FC1F33D2C7FE5885241,82,171767,Ne 13th/Chestnut,no,39.95065362,-75.16168598,trash
0101000020E6100000CFBD60C30BCA52C09A6AA2F59AF94340,0101000020110F00009112D8D958EA5FC1FC904C46CF885241,83,171768,Ne 10th/Chestnut,no,39.95004149,-75.15696797,trash
0101000020E610000033C8165DC1C952C04081011888F94340,0101000020110F00004644CE79DAE95FC12C46B55FBA885241,84,171769,Nw 7th/Chestnut,no,39.94946575,-75.15242698,trash
0101000020E6100000059E529E5ECA52C0E343FA5578FA4340,0101000020110F000000ACC496E5EA5FC149E7238BC4895241,85,171770,Ne Broad/Vine,no,39.95679736,-75.16202505,trash
0101000020E6100000C52E73A8C9CA52C0015ABED0CAF94340,0101000020110F000087EB09689BEB5FC1F7EC1C4B04895241,86,171771,Ne 17th/Chestnut,yes,39.95150193,-75.16855823,trash
0101000020E6100000BAFA556CEFC952C028E94E2DC9F94340,0101000020110F000014D16CB628EA5FC1D11C6C7A02895241,87,171772,Nw 9th/Market,yes,39.95145193,-75.15523823,trash
0101000020E6100000D966EF2411CB52C089E4DAC073F94340,0101000020110F0000AD2441D514EC5FC1A337ECD6A3885241,88,171773,Ne 19th/Rittenhouse,yes,39.94884501,-75.1729214,trash
0101000020E6100000A953D2F559CA52C0AC8189CAAAF94340,0101000020110F0000EB602FADDDEA5FC127436AD0E0885241,89,171774,Se 13th/Chestnut,no,39.95052463,-75.16174074,trash
0101000020E61000002EFF383757CB52C07F1D1DFFACF94340,0101000020110F0000B9A83DDB8BEC5FC17917E641E3885241,90,171775,Se 22nd/Walnut,yes,39.95059194,-75.17719822,trash
0101000020E61000001D5B8816A1CA52C0795BB48888F94340,0101000020110F0000255B837E56EB5FC1491490DCBA885241,91,171776,SW 15th and Walnut,no,39.94947919,-75.16608203,trash
0101000020E6100000F4AD9FE6CECA52C0E7EFC4DDC7F94340,0101000020110F00003E25DB4FA4EB5FC11629AE0601895241,92,171778,Sw 17th/Chestnut,yes,39.95141194,-75.16887823,trash
0101000020E610000063CB72F036CB52C04D1C738F13FA4340,0101000020110F0000255D160855EC5FC196BA79E354895241,93,171779,Sw 21st/Market,yes,39.95372193,-75.17522823,trash
0101000020E61000005357790806CA52C0CDE9C3DDC7F94340,0101000020110F000089FE281E4FEA5FC1B106AD0601895241,94,171780,Se 10/Market,yes,39.95141193,-75.15661823,trash
0101000020E610000062F0CADC0ECB52C0FE5B9F6DA8F94340,0101000020110F0000859E07F510EC5FC111083E32DE885241,95,171781,Nw 19th/Walnut,yes,39.95045252,-75.17278213,trash
0101000020E610000068BB29B023CA52C0235DFCA0D5F94340,0101000020110F00004C6B687D81EA5FC137B90B4610895241,96,171782,Nw 11th/Market,yes,39.95183194,-75.15842823,trash
0101000020E6100000403775275ECA52C058190C2AD5FA4340,0101000020110F00007F45DDCCE4EA5FC12785D9652B8A5241,97,171783,Nw Broad/Callowhill,yes,39.95963026,-75.16199671,trash
0101000020E610000083E24BA827CA52C05845CA59ACF84340,0101000020110F0000FCA8693B88EA5FC1225EC7F0C6875241,98,171785,"10th South St, SW",no,39.94275973,-75.1586705,trash
0101000020E610000082CCB2431FCA52C0C9217C6BCEF94340,0101000020110F00009986CDF979EA5FC107616A4908895241,99,171786,Se 11th/Market,yes,39.95161193,-75.15815823,trash
0101000020E61000002042D146D1C952C08EC027FCC0F94340,0101000020110F0000F2817181F5E95FC1AC0C0067F9885241,100,171787,Ne 8th/Market,yes,39.95120193,-75.15339823,trash
0101000020E610000002D6B1DE6BCA52C0B9033142B2F94340,0101000020110F0000D7A90D19FCEA5FC12C9C4D16E9885241,101,171789,Nw Juniper/Chestnut,no,39.95075252,-75.16283386,trash
0101000020E6100000A95F57D5B5CA52C09E00AF3EC5F94340,0101000020110F00003ABF74BB79EB5FC1A938301FFE885241,102,171790,Nw 16th/Chestnut,yes,39.95133194,-75.16734823,trash
0101000020E610000077BF0D5BD6C952C0D2D8186ABBF94340,0101000020110F0000638B0622FEE95FC1699C153BF3885241,103,171791,Sw 8th/Market,yes,39.95103193,-75.15370823,trash
0101000020E6100000D08A90A708CA52C00F1CEC0ED0F94340,0101000020110F0000AC39139253EA5FC1A8101C1A0A895241,104,171792,Nw 10th/Market,yes,39.95166194,-75.15677823,trash
0101000020E6100000D1BDC343B2CA52C089F64332C1F94340,0101000020110F00007D73A7AB73EB5FC1E4CBF2A2F9885241,105,171793,Se 16th/Chestnut,yes,39.95120838,-75.16713041,trash
0101000020E6100000EC2EF4CB95CA52C0978D553DE9F84340,0101000020110F00001DFB925043EB5FC1657A30640A885241,106,171794,Sw Broad/Lombard,no,39.94461791,-75.16539286,trash
0101000020E6100000CD5D29DC8ECA52C0B57B34D808F94340,0101000020110F0000B459368837EB5FC14D5532672D885241,107,171795,Ne Broad/Pine,no,39.94558241,-75.16496948,trash
0101000020E61000008BFE0F9026CA52C0E89CB1D4ABF84340,0101000020110F0000AC3C685F86EA5FC11E39575DC6875241,108,171796,Se 10th/South,no,39.94274386,-75.15860368,trash
0101000020E6100000010A20F01FCA52C009BD9D61D3F94340,0101000020110F000039DDAF1E7BEA5FC1ECD797C80D895241,109,171801,Ne 11th/Market,no,39.95176335,-75.15819934,trash
0101000020E61000008F9AB8F634C952C0210F713399F94340,0101000020110F000088B913FEEBE85FC1C0008B53CD885241,110,171802,Nw 2nd/Market,no,39.94998782,-75.14385765,trash
0101000020E610000073385E81D2CA52C0D38B95F15DFA4340,0101000020110F0000F0E63A6FAAEB5FC178A5384DA7895241,111,171803,Se 18th/Cherry,no,39.95599193,-75.16909823,trash
0101000020E6100000EB1EED5138CA52C02E6419FDA2F94340,0101000020110F000059A50389A4EA5FC148137F2BD8885241,112,171804,1133/Chestnut,no,39.95028652,-75.1596875,trash
0101000020E6100000EF114925F5C952C0F705579594F94340,0101000020110F00009011CA6E32EA5FC1ED5BED35C8885241,113,171805,Nw 9th/Chestnut,no,39.9498469,-75.1555875,trash
0101000020E610000048D87A40A8CA52C028545D3206F84340,0101000020110F00001632A8A962EB5FC1BA5DB4E30E875241,114,171806,Se Broad/Washington,no,39.93768911,-75.16651928,trash
0101000020E61000008B2DBED143C752C0B3FC7C2C8DFF4340,0101000020110F0000A41FE98A9FE55FC15CED6C44668F5241,115,171807,SW Kensington/Allegheny,no,39.99649578,-75.11351436,trash
0101000020E61000001A073F0346C952C04375F05599F94340,0101000020110F00008680A9F308E95FC1A60FC379CD885241,116,171808,237 Market Street,yes,39.94999193,-75.14489823,trash
0101000020E6100000002019CD0ECA52C00869EB3897F94340,0101000020110F00009550E1025EEA5FC1F8B76122CB885241,117,171809,Sw 10th/Chestnut,no,39.94992744,-75.15715339,trash
0101000020E61000003E121D1863CA52C0B2E9A7C1A2FA4340,0101000020110F000068600231EDEA5FC1B85B958BF3895241,118,171810,NW Broad & Vine St.,no,39.95809193,-75.16229823,trash
0101000020E6100000906FC1B073CA52C0BE55A85F2CFA4340,0101000020110F0000DC5DC16109EB5FC1D8A8546170895241,119,171812,1401 Arch (Broad & Arch),no,39.95447918,-75.16331118,trash
0101000020E610000037EC421628CA52C0DAA86871A2F94340,0101000020110F0000E10733F688EA5FC1C999BC90D7885241,120,171813,Nw 11th/Chestnut,no,39.95026987,-75.15869671,trash
0101000020E610000019529A9891CA52C07C2C861B11FA4340,0101000020110F00007F72FB2D3CEB5FC19EE3C62B52895241,121,171815,Nw 15th/JFK Boulevard,yes,39.95364708,-75.16513648,trash
0101000020E610000002FF68733BCB52C08847F1AFE2F94340,0101000020110F000047F4E7B15CEC5FC1D651B9BD1E895241,122,171816,Sw 21/Chestnut,yes,39.95223045,-75.17550359,trash
0101000020E6100000244D14388ECA52C07FE6AAF961F94340,0101000020110F00003C85807136EB5FC1F209E52490885241,123,171817,230 S Broad (Broad & Locust),yes,39.94830247,-75.16493036,trash
0101000020E61000004660D4A31ECB52C03B122EE67B044440,0101000020110F00007885BDC12BEC5FC1DFF3758DDE945241,124,171818,NE Germantown & Armat,no,40.0350311,-75.17374511,trash
0101000020E6100000DBA8F0EE7DCA52C072D88DA4CBF94340,0101000020110F00009BADCCC71AEB5FC14FF2C63505895241,125,171819,South Penn & Broad (Ritz Carlton),yes,39.95152718,-75.16393636,trash
0101000020E61000000747BA548FCA52C0C99F7D3102FA4340,0101000020110F0000F881015538EB5FC1EE52ACA541895241,126,171820,Nw Broad/JFK Boulevard,yes,39.95319193,-75.16499823,trash
0101000020E61000007727A44694CB52C0CA36C4099FF94340,0101000020110F0000CF3DC792F3EC5FC1E4C210CBD3885241,127,171821,Sw 25th/Locust,yes,39.95016596,-75.18092505,trash
0101000020E610000044ACFB9873CA52C0D8404C3229FA4340,0101000020110F00000416603909EB5FC17C842CDC6C895241,128,171822,Sw Broad/Arch,yes,39.95438222,-75.16330552,trash
0101000020E6100000209A5AD6F1C952C05D65C43894F94340,0101000020110F000082E030D02CEA5FC1CF5F5ECFC7885241,129,171823,Ne 9th/Chestnut,yes,39.94983587,-75.15538558,trash
0101000020E6100000CB912958D4CA52C083ED7A9395F94340,0101000020110F000040F0EB8EADEB5FC1A4427B4FC9885241,130,171824,SW 17/Walnut,yes,39.9498772,-75.16921047,trash
0101000020E6100000527C88F8EDCA52C081633A999BF94340,0101000020110F0000581D5F16D9EB5FC1F23F8AFBCF885241,131,171826,Sw 18th/Walnut,yes,39.95006099,-75.17077459,trash
0101000020E6100000CEF92A890FCA52C0031DCE9C9CF94340,0101000020110F000021E355425FEA5FC155561E1BD1885241,132,171827,Nw 10th/Chestnut,yes,39.95009193,-75.15719823,trash
0101000020E6100000D5A550639DC252C017EF1A12BE044440,0101000020110F00001E70A479B9DD5FC1140563F427955241,718,174435,SW corner Frankford Ave and Ryan Ave,yes,40.0370505,-75.0408562,trash
0101000020E61000005597916E29C952C0AD5813DF30FB4340,0101000020110F000067948C67D8E85FC116489603918A5241,719,174439,Nw 3rd/Fairmount,yes,39.96242894,-75.1431538,trash
0101000020E61000009C7F972C11CA52C089DDDBED76FD4340,0101000020110F0000F5EBC40A62EA5FC124037D0F168D5241,720,174440,Ne Broad/Montgomery,yes,39.98019193,-75.15729823,trash
